timestamp,datetime,change_type,total_locomotives,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
6840.5,2025-12-05T18:00:30+00:00,released,2,2,1,0,1,100.0,50.0
6840.5,2025-12-05T18:00:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6868.0,2025-12-05T18:28:00+00:00,released,2,2,1,0,1,100.0,50.0
6868.0,2025-12-05T18:28:00+00:00,allocated,2,2,2,0,0,100.0,100.0
6894.0,2025-12-05T18:54:00+00:00,released,2,2,1,0,1,100.0,50.0
6894.0,2025-12-05T18:54:00+00:00,allocated,2,2,2,0,0,100.0,100.0
6971.5,2025-12-05T20:11:30+00:00,released,2,2,1,0,1,100.0,50.0
6971.5,2025-12-05T20:11:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7040.5,2025-12-05T21:20:30+00:00,released,2,2,1,0,1,100.0,50.0
7040.5,2025-12-05T21:20:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7118.5,2025-12-05T22:38:30+00:00,released,2,2,1,0,1,100.0,50.0
7118.5,2025-12-05T22:38:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7135.5,2025-12-05T22:55:30+00:00,released,2,2,1,0,1,100.0,50.0
7135.5,2025-12-05T22:55:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7152.5,2025-12-05T23:12:30+00:00,released,2,2,1,0,1,100.0,50.0
7152.5,2025-12-05T23:12:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7171.5,2025-12-05T23:31:30+00:00,released,2,2,1,0,1,100.0,50.0
7171.5,2025-12-05T23:31:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7178.5,2025-12-05T23:38:30+00:00,released,2,2,1,0,1,100.0,50.0
7178.5,2025-12-05T23:38:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7204.5,2025-12-06T00:04:30+00:00,released,2,2,1,0,1,100.0,50.0
7204.5,2025-12-06T00:04:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7302.5,2025-12-06T01:42:30+00:00,released,2,2,1,0,1,100.0,50.0
7302.5,2025-12-06T01:42:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7319.5,2025-12-06T01:59:30+00:00,released,2,2,1,0,1,100.0,50.0
7319.5,2025-12-06T01:59:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7336.5,2025-12-06T02:16:30+00:00,released,2,2,1,0,1,100.0,50.0
7336.5,2025-12-06T02:16:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7343.5,2025-12-06T02:23:30+00:00,released,2,2,1,0,1,100.0,50.0
7343.5,2025-12-06T02:23:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7362.5,2025-12-06T02:42:30+00:00,released,2,2,1,0,1,100.0,50.0
7362.5,2025-12-06T02:42:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7388.5,2025-12-06T03:08:30+00:00,released,2,2,1,0,1,100.0,50.0
7388.5,2025-12-06T03:08:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7474.5,2025-12-06T04:34:30+00:00,released,2,2,1,0,1,100.0,50.0
7474.5,2025-12-06T04:34:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7527.5,2025-12-06T05:27:30+00:00,released,2,2,1,0,1,100.0,50.0
7527.5,2025-12-06T05:27:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7621.0,2025-12-06T07:01:00+00:00,released,2,2,1,0,1,100.0,50.0
7621.0,2025-12-06T07:01:00+00:00,allocated,2,2,2,0,0,100.0,100.0
7638.0,2025-12-06T07:18:00+00:00,released,2,2,1,0,1,100.0,50.0
7638.0,2025-12-06T07:18:00+00:00,allocated,2,2,2,0,0,100.0,100.0
7655.0,2025-12-06T07:35:00+00:00,released,2,2,1,0,1,100.0,50.0
7655.0,2025-12-06T07:35:00+00:00,allocated,2,2,2,0,0,100.0,100.0
7658.5,2025-12-06T07:38:30+00:00,released,2,2,1,0,1,100.0,50.0
7658.5,2025-12-06T07:38:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7681.0,2025-12-06T08:01:00+00:00,released,2,2,1,0,1,100.0,50.0
7681.0,2025-12-06T08:01:00+00:00,allocated,2,2,2,0,0,100.0,100.0
7707.0,2025-12-06T08:27:00+00:00,released,2,2,1,0,1,100.0,50.0
7707.0,2025-12-06T08:27:00+00:00,allocated,2,2,2,0,0,100.0,100.0
7789.5,2025-12-06T09:49:30+00:00,released,2,2,1,0,1,100.0,50.0
7789.5,2025-12-06T09:49:30+00:00,allocated,2,2,2,0,0,100.0,100.0
7862.0,2025-12-06T11:02:00+00:00,released,2,2,1,0,1,100.0,50.0
7862.0,2025-12-06T11:02:00+00:00,allocated,2,2,2,0,0,100.0,100.0
7879.0,2025-12-06T11:19:00+00:00,released,2,2,1,0,1,100.0,50.0
7879.0,2025-12-06T11:19:00+00:00,allocated,2,2,2,0,0,100.0,100.0
7896.0,2025-12-06T11:36:00+00:00,released,2,2,1,0,1,100.0,50.0
7896.0,2025-12-06T11:36:00+00:00,allocated,2,2,2,0,0,100.0,100.0
7922.0,2025-12-06T12:02:00+00:00,released,2,2,1,0,1,100.0,50.0
7922.0,2025-12-06T12:02:00+00:00,allocated,2,2,2,0,0,100.0,100.0
7942.0,2025-12-06T12:22:00+00:00,released,2,2,1,0,1,100.0,50.0
7942.0,2025-12-06T12:22:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8053.0,2025-12-06T14:13:00+00:00,released,2,2,1,0,1,100.0,50.0
8053.0,2025-12-06T14:13:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8073.0,2025-12-06T14:33:00+00:00,released,2,2,1,0,1,100.0,50.0
8073.0,2025-12-06T14:33:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8079.0,2025-12-06T14:39:00+00:00,released,2,2,1,0,1,100.0,50.0
8079.0,2025-12-06T14:39:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8090.0,2025-12-06T14:50:00+00:00,released,2,2,1,0,1,100.0,50.0
8090.0,2025-12-06T14:50:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8221.0,2025-12-06T17:01:00+00:00,released,2,2,1,0,1,100.0,50.0
8221.0,2025-12-06T17:01:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8231.5,2025-12-06T17:11:30+00:00,released,2,2,1,0,1,100.0,50.0
8231.5,2025-12-06T17:11:30+00:00,allocated,2,2,2,0,0,100.0,100.0
8247.0,2025-12-06T17:27:00+00:00,released,2,2,1,0,1,100.0,50.0
8247.0,2025-12-06T17:27:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8264.0,2025-12-06T17:44:00+00:00,released,2,2,1,0,1,100.0,50.0
8264.0,2025-12-06T17:44:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8362.5,2025-12-06T19:22:30+00:00,released,2,2,1,0,1,100.0,50.0
8362.5,2025-12-06T19:22:30+00:00,allocated,2,2,2,0,0,100.0,100.0
8388.5,2025-12-06T19:48:30+00:00,released,2,2,1,0,1,100.0,50.0
8388.5,2025-12-06T19:48:30+00:00,allocated,2,2,2,0,0,100.0,100.0
8395.0,2025-12-06T19:55:00+00:00,released,2,2,1,0,1,100.0,50.0
8395.0,2025-12-06T19:55:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8405.5,2025-12-06T20:05:30+00:00,released,2,2,1,0,1,100.0,50.0
8405.5,2025-12-06T20:05:30+00:00,allocated,2,2,2,0,0,100.0,100.0
8424.0,2025-12-06T20:24:00+00:00,released,2,2,1,0,1,100.0,50.0
8424.0,2025-12-06T20:24:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8450.0,2025-12-06T20:50:00+00:00,released,2,2,1,0,1,100.0,50.0
8450.0,2025-12-06T20:50:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8550.0,2025-12-06T22:30:00+00:00,released,2,2,1,0,1,100.0,50.0
8550.0,2025-12-06T22:30:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8567.0,2025-12-06T22:47:00+00:00,released,2,2,1,0,1,100.0,50.0
8567.0,2025-12-06T22:47:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8581.0,2025-12-06T23:01:00+00:00,released,2,2,1,0,1,100.0,50.0
8581.0,2025-12-06T23:01:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8584.0,2025-12-06T23:04:00+00:00,released,2,2,1,0,1,100.0,50.0
8584.0,2025-12-06T23:04:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8607.0,2025-12-06T23:27:00+00:00,released,2,2,1,0,1,100.0,50.0
8607.0,2025-12-06T23:27:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8715.5,2025-12-07T01:15:30+00:00,released,2,2,1,0,1,100.0,50.0
8715.5,2025-12-07T01:15:30+00:00,allocated,2,2,2,0,0,100.0,100.0
8738.0,2025-12-07T01:38:00+00:00,released,2,2,1,0,1,100.0,50.0
8738.0,2025-12-07T01:38:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8764.0,2025-12-07T02:04:00+00:00,released,2,2,1,0,1,100.0,50.0
8764.0,2025-12-07T02:04:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8781.0,2025-12-07T02:21:00+00:00,released,2,2,1,0,1,100.0,50.0
8781.0,2025-12-07T02:21:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8846.5,2025-12-07T03:26:30+00:00,released,2,2,1,0,1,100.0,50.0
8846.5,2025-12-07T03:26:30+00:00,allocated,2,2,2,0,0,100.0,100.0
8872.5,2025-12-07T03:52:30+00:00,released,2,2,1,0,1,100.0,50.0
8872.5,2025-12-07T03:52:30+00:00,allocated,2,2,2,0,0,100.0,100.0
8889.5,2025-12-07T04:09:30+00:00,released,2,2,1,0,1,100.0,50.0
8889.5,2025-12-07T04:09:30+00:00,allocated,2,2,2,0,0,100.0,100.0
8912.0,2025-12-07T04:32:00+00:00,released,2,2,1,0,1,100.0,50.0
8912.0,2025-12-07T04:32:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8938.0,2025-12-07T04:58:00+00:00,released,2,2,1,0,1,100.0,50.0
8938.0,2025-12-07T04:58:00+00:00,allocated,2,2,2,0,0,100.0,100.0
8955.0,2025-12-07T05:15:00+00:00,released,2,2,1,0,1,100.0,50.0
8955.0,2025-12-07T05:15:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9020.5,2025-12-07T06:20:30+00:00,released,2,2,1,0,1,100.0,50.0
9020.5,2025-12-07T06:20:30+00:00,allocated,2,2,2,0,0,100.0,100.0
9046.5,2025-12-07T06:46:30+00:00,released,2,2,1,0,1,100.0,50.0
9046.5,2025-12-07T06:46:30+00:00,allocated,2,2,2,0,0,100.0,100.0
9094.0,2025-12-07T07:34:00+00:00,released,2,2,1,0,1,100.0,50.0
9094.0,2025-12-07T07:34:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9233.0,2025-12-07T09:53:00+00:00,released,2,2,1,0,1,100.0,50.0
9233.0,2025-12-07T09:53:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9238.0,2025-12-07T09:58:00+00:00,released,2,2,1,0,1,100.0,50.0
9238.0,2025-12-07T09:58:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9250.0,2025-12-07T10:10:00+00:00,released,2,2,1,0,1,100.0,50.0
9250.0,2025-12-07T10:10:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9255.0,2025-12-07T10:15:00+00:00,released,2,2,1,0,1,100.0,50.0
9255.0,2025-12-07T10:15:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9281.0,2025-12-07T10:41:00+00:00,released,2,2,1,0,1,100.0,50.0
9281.0,2025-12-07T10:41:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9399.5,2025-12-07T12:39:30+00:00,released,2,2,1,0,1,100.0,50.0
9399.5,2025-12-07T12:39:30+00:00,allocated,2,2,2,0,0,100.0,100.0
9412.0,2025-12-07T12:52:00+00:00,released,2,2,1,0,1,100.0,50.0
9412.0,2025-12-07T12:52:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9438.0,2025-12-07T13:18:00+00:00,released,2,2,1,0,1,100.0,50.0
9438.0,2025-12-07T13:18:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9455.0,2025-12-07T13:35:00+00:00,released,2,2,1,0,1,100.0,50.0
9455.0,2025-12-07T13:35:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9530.5,2025-12-07T14:50:30+00:00,released,2,2,1,0,1,100.0,50.0
9530.5,2025-12-07T14:50:30+00:00,allocated,2,2,2,0,0,100.0,100.0
9556.5,2025-12-07T15:16:30+00:00,released,2,2,1,0,1,100.0,50.0
9556.5,2025-12-07T15:16:30+00:00,allocated,2,2,2,0,0,100.0,100.0
9573.5,2025-12-07T15:33:30+00:00,released,2,2,1,0,1,100.0,50.0
9573.5,2025-12-07T15:33:30+00:00,allocated,2,2,2,0,0,100.0,100.0
9586.0,2025-12-07T15:46:00+00:00,released,2,2,1,0,1,100.0,50.0
9586.0,2025-12-07T15:46:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9612.0,2025-12-07T16:12:00+00:00,released,2,2,1,0,1,100.0,50.0
9612.0,2025-12-07T16:12:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9629.0,2025-12-07T16:29:00+00:00,released,2,2,1,0,1,100.0,50.0
9629.0,2025-12-07T16:29:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9712.5,2025-12-07T17:52:30+00:00,released,2,2,1,0,1,100.0,50.0
9712.5,2025-12-07T17:52:30+00:00,allocated,2,2,2,0,0,100.0,100.0
9738.5,2025-12-07T18:18:30+00:00,released,2,2,1,0,1,100.0,50.0
9738.5,2025-12-07T18:18:30+00:00,allocated,2,2,2,0,0,100.0,100.0
9760.0,2025-12-07T18:40:00+00:00,released,2,2,1,0,1,100.0,50.0
9760.0,2025-12-07T18:40:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9870.0,2025-12-07T20:30:00+00:00,released,2,2,1,0,1,100.0,50.0
9870.0,2025-12-07T20:30:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9887.0,2025-12-07T20:47:00+00:00,released,2,2,1,0,1,100.0,50.0
9887.0,2025-12-07T20:47:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9904.0,2025-12-07T21:04:00+00:00,released,2,2,1,0,1,100.0,50.0
9904.0,2025-12-07T21:04:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9907.0,2025-12-07T21:07:00+00:00,released,2,2,1,0,1,100.0,50.0
9907.0,2025-12-07T21:07:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9930.0,2025-12-07T21:30:00+00:00,released,2,2,1,0,1,100.0,50.0
9930.0,2025-12-07T21:30:00+00:00,allocated,2,2,2,0,0,100.0,100.0
9956.0,2025-12-07T21:56:00+00:00,released,2,2,1,0,1,100.0,50.0
9956.0,2025-12-07T21:56:00+00:00,allocated,2,2,2,0,0,100.0,100.0
10038.0,2025-12-07T23:18:00+00:00,released,2,2,1,0,1,100.0,50.0
10038.0,2025-12-07T23:18:00+00:00,allocated,2,2,2,0,0,100.0,100.0
10062.5,2025-12-07T23:42:30+00:00,released,2,2,1,0,1,100.0,50.0
10062.5,2025-12-07T23:42:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10079.5,2025-12-07T23:59:30+00:00,released,2,2,1,0,1,100.0,50.0
10079.5,2025-12-07T23:59:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10096.5,2025-12-08T00:16:30+00:00,released,2,2,1,0,1,100.0,50.0
10096.5,2025-12-08T00:16:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10103.0,2025-12-08T00:23:00+00:00,released,2,2,1,0,1,100.0,50.0
10103.0,2025-12-08T00:23:00+00:00,allocated,2,2,2,0,0,100.0,100.0
10122.5,2025-12-08T00:42:30+00:00,released,2,2,1,0,1,100.0,50.0
10122.5,2025-12-08T00:42:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10148.5,2025-12-08T01:08:30+00:00,released,2,2,1,0,1,100.0,50.0
10148.5,2025-12-08T01:08:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10234.0,2025-12-08T02:34:00+00:00,released,2,2,1,0,1,100.0,50.0
10234.0,2025-12-08T02:34:00+00:00,allocated,2,2,2,0,0,100.0,100.0
10251.0,2025-12-08T02:51:00+00:00,released,2,2,1,0,1,100.0,50.0
10251.0,2025-12-08T02:51:00+00:00,allocated,2,2,2,0,0,100.0,100.0
10295.5,2025-12-08T03:35:30+00:00,released,2,2,1,0,1,100.0,50.0
10295.5,2025-12-08T03:35:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10321.5,2025-12-08T04:01:30+00:00,released,2,2,1,0,1,100.0,50.0
10321.5,2025-12-08T04:01:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10382.5,2025-12-08T05:02:30+00:00,released,2,2,1,0,1,100.0,50.0
10382.5,2025-12-08T05:02:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10452.5,2025-12-08T06:12:30+00:00,released,2,2,1,0,1,100.0,50.0
10452.5,2025-12-08T06:12:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10469.5,2025-12-08T06:29:30+00:00,released,2,2,1,0,1,100.0,50.0
10469.5,2025-12-08T06:29:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10486.5,2025-12-08T06:46:30+00:00,released,2,2,1,0,1,100.0,50.0
10486.5,2025-12-08T06:46:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10512.5,2025-12-08T07:12:30+00:00,released,2,2,1,0,1,100.0,50.0
10512.5,2025-12-08T07:12:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10521.5,2025-12-08T07:21:30+00:00,released,2,2,1,0,1,100.0,50.0
10521.5,2025-12-08T07:21:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10547.5,2025-12-08T07:47:30+00:00,released,2,2,1,0,1,100.0,50.0
10547.5,2025-12-08T07:47:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10643.5,2025-12-08T09:23:30+00:00,released,2,2,1,0,1,100.0,50.0
10643.5,2025-12-08T09:23:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10697.0,2025-12-08T10:17:00+00:00,released,2,2,1,0,1,100.0,50.0
10697.0,2025-12-08T10:17:00+00:00,allocated,2,2,2,0,0,100.0,100.0
10714.0,2025-12-08T10:34:00+00:00,released,2,2,1,0,1,100.0,50.0
10714.0,2025-12-08T10:34:00+00:00,allocated,2,2,2,0,0,100.0,100.0
10731.0,2025-12-08T10:51:00+00:00,released,2,2,1,0,1,100.0,50.0
10731.0,2025-12-08T10:51:00+00:00,allocated,2,2,2,0,0,100.0,100.0
10757.0,2025-12-08T11:17:00+00:00,released,2,2,1,0,1,100.0,50.0
10757.0,2025-12-08T11:17:00+00:00,allocated,2,2,2,0,0,100.0,100.0
10790.5,2025-12-08T11:50:30+00:00,released,2,2,1,0,1,100.0,50.0
10790.5,2025-12-08T11:50:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10816.5,2025-12-08T12:16:30+00:00,released,2,2,1,0,1,100.0,50.0
10816.5,2025-12-08T12:16:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10833.5,2025-12-08T12:33:30+00:00,released,2,2,1,0,1,100.0,50.0
10833.5,2025-12-08T12:33:30+00:00,allocated,2,2,2,0,0,100.0,100.0
10888.0,2025-12-08T13:28:00+00:00,released,2,2,1,0,1,100.0,50.0
10888.0,2025-12-08T13:28:00+00:00,allocated,2,2,2,0,0,100.0,100.0
10914.0,2025-12-08T13:54:00+00:00,released,2,2,1,0,1,100.0,50.0
10914.0,2025-12-08T13:54:00+00:00,allocated,2,2,2,0,0,100.0,100.0
10980.5,2025-12-08T15:00:30+00:00,released,2,2,1,0,1,100.0,50.0
10980.5,2025-12-08T15:00:30+00:00,allocated,2,2,2,0,0,100.0,100.0
11105.5,2025-12-08T17:05:30+00:00,released,2,2,1,0,1,100.0,50.0
11105.5,2025-12-08T17:05:30+00:00,allocated,2,2,2,0,0,100.0,100.0
11119.5,2025-12-08T17:19:30+00:00,released,2,2,1,0,1,100.0,50.0
11119.5,2025-12-08T17:19:30+00:00,allocated,2,2,2,0,0,100.0,100.0
11136.5,2025-12-08T17:36:30+00:00,released,2,2,1,0,1,100.0,50.0
11136.5,2025-12-08T17:36:30+00:00,allocated,2,2,2,0,0,100.0,100.0
11153.5,2025-12-08T17:53:30+00:00,released,2,2,1,0,1,100.0,50.0
11153.5,2025-12-08T17:53:30+00:00,allocated,2,2,2,0,0,100.0,100.0
11179.5,2025-12-08T18:19:30+00:00,released,2,2,1,0,1,100.0,50.0
11179.5,2025-12-08T18:19:30+00:00,allocated,2,2,2,0,0,100.0,100.0
11236.5,2025-12-08T19:16:30+00:00,released,2,2,1,0,1,100.0,50.0
11236.5,2025-12-08T19:16:30+00:00,allocated,2,2,2,0,0,100.0,100.0
11262.5,2025-12-08T19:42:30+00:00,released,2,2,1,0,1,100.0,50.0
11262.5,2025-12-08T19:42:30+00:00,allocated,2,2,2,0,0,100.0,100.0
11310.5,2025-12-08T20:30:30+00:00,released,2,2,1,0,1,100.0,50.0
11310.5,2025-12-08T20:30:30+00:00,allocated,2,2,2,0,0,100.0,100.0
11397.0,2025-12-08T21:57:00+00:00,released,2,2,1,0,1,100.0,50.0
11397.0,2025-12-08T21:57:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11414.0,2025-12-08T22:14:00+00:00,released,2,2,1,0,1,100.0,50.0
11414.0,2025-12-08T22:14:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11431.0,2025-12-08T22:31:00+00:00,released,2,2,1,0,1,100.0,50.0
11431.0,2025-12-08T22:31:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11457.0,2025-12-08T22:57:00+00:00,released,2,2,1,0,1,100.0,50.0
11457.0,2025-12-08T22:57:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11457.5,2025-12-08T22:57:30+00:00,released,2,2,1,0,1,100.0,50.0
11457.5,2025-12-08T22:57:30+00:00,allocated,2,2,2,0,0,100.0,100.0
11483.5,2025-12-08T23:23:30+00:00,released,2,2,1,0,1,100.0,50.0
11483.5,2025-12-08T23:23:30+00:00,allocated,2,2,2,0,0,100.0,100.0
11588.0,2025-12-09T01:08:00+00:00,released,2,2,1,0,1,100.0,50.0
11588.0,2025-12-09T01:08:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11630.0,2025-12-09T01:50:00+00:00,released,2,2,1,0,1,100.0,50.0
11630.0,2025-12-09T01:50:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11647.0,2025-12-09T02:07:00+00:00,released,2,2,1,0,1,100.0,50.0
11647.0,2025-12-09T02:07:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11664.0,2025-12-09T02:24:00+00:00,released,2,2,1,0,1,100.0,50.0
11664.0,2025-12-09T02:24:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11690.0,2025-12-09T02:50:00+00:00,released,2,2,1,0,1,100.0,50.0
11690.0,2025-12-09T02:50:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11735.0,2025-12-09T03:35:00+00:00,released,2,2,1,0,1,100.0,50.0
11735.0,2025-12-09T03:35:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11761.0,2025-12-09T04:01:00+00:00,released,2,2,1,0,1,100.0,50.0
11761.0,2025-12-09T04:01:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11778.0,2025-12-09T04:18:00+00:00,released,2,2,1,0,1,100.0,50.0
11778.0,2025-12-09T04:18:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11821.0,2025-12-09T05:01:00+00:00,released,2,2,1,0,1,100.0,50.0
11821.0,2025-12-09T05:01:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11847.0,2025-12-09T05:27:00+00:00,released,2,2,1,0,1,100.0,50.0
11847.0,2025-12-09T05:27:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11933.0,2025-12-09T06:53:00+00:00,released,2,2,1,0,1,100.0,50.0
11933.0,2025-12-09T06:53:00+00:00,allocated,2,2,2,0,0,100.0,100.0
11993.5,2025-12-09T07:53:30+00:00,released,2,2,1,0,1,100.0,50.0
11993.5,2025-12-09T07:53:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12010.5,2025-12-09T08:10:30+00:00,released,2,2,1,0,1,100.0,50.0
12010.5,2025-12-09T08:10:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12027.5,2025-12-09T08:27:30+00:00,released,2,2,1,0,1,100.0,50.0
12027.5,2025-12-09T08:27:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12053.5,2025-12-09T08:53:30+00:00,released,2,2,1,0,1,100.0,50.0
12053.5,2025-12-09T08:53:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12072.0,2025-12-09T09:12:00+00:00,released,2,2,1,0,1,100.0,50.0
12072.0,2025-12-09T09:12:00+00:00,allocated,2,2,2,0,0,100.0,100.0
12098.0,2025-12-09T09:38:00+00:00,released,2,2,1,0,1,100.0,50.0
12098.0,2025-12-09T09:38:00+00:00,allocated,2,2,2,0,0,100.0,100.0
12184.5,2025-12-09T11:04:30+00:00,released,2,2,1,0,1,100.0,50.0
12184.5,2025-12-09T11:04:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12232.5,2025-12-09T11:52:30+00:00,released,2,2,1,0,1,100.0,50.0
12232.5,2025-12-09T11:52:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12249.5,2025-12-09T12:09:30+00:00,released,2,2,1,0,1,100.0,50.0
12249.5,2025-12-09T12:09:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12266.5,2025-12-09T12:26:30+00:00,released,2,2,1,0,1,100.0,50.0
12266.5,2025-12-09T12:26:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12292.5,2025-12-09T12:52:30+00:00,released,2,2,1,0,1,100.0,50.0
12292.5,2025-12-09T12:52:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12331.5,2025-12-09T13:31:30+00:00,released,2,2,1,0,1,100.0,50.0
12331.5,2025-12-09T13:31:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12357.5,2025-12-09T13:57:30+00:00,released,2,2,1,0,1,100.0,50.0
12357.5,2025-12-09T13:57:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12374.5,2025-12-09T14:14:30+00:00,released,2,2,1,0,1,100.0,50.0
12374.5,2025-12-09T14:14:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12423.5,2025-12-09T15:03:30+00:00,released,2,2,1,0,1,100.0,50.0
12423.5,2025-12-09T15:03:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12449.5,2025-12-09T15:29:30+00:00,released,2,2,1,0,1,100.0,50.0
12449.5,2025-12-09T15:29:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12471.0,2025-12-09T15:51:00+00:00,released,2,2,1,0,1,100.0,50.0
12471.0,2025-12-09T15:51:00+00:00,allocated,2,2,2,0,0,100.0,100.0
12521.5,2025-12-09T16:41:30+00:00,released,2,2,1,0,1,100.0,50.0
12521.5,2025-12-09T16:41:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12538.5,2025-12-09T16:58:30+00:00,released,2,2,1,0,1,100.0,50.0
12538.5,2025-12-09T16:58:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12555.5,2025-12-09T17:15:30+00:00,released,2,2,1,0,1,100.0,50.0
12555.5,2025-12-09T17:15:30+00:00,allocated,2,2,2,0,0,100.0,100.0
12581.5,2025-12-09T17:41:30+00:00,released,2,2,1,0,1,100.0,50.0
12581.5,2025-12-09T17:41:30+00:00,allocated,2,2,2,0,0,100.0,100.0
