timestamp,datetime,resource_id,resource_type,process_state,location,coupler_type,batch_id,rake_id,locomotive_id
3048.5,2025-12-03T02:48:30+00:00,W9721,wagon,rake_coupling_started,WS_01,DAC,,,
3050.5,2025-12-03T02:50:30+00:00,W0440,wagon,rake_coupling_completed,WS_01,DAC,,,
3050.5,2025-12-03T02:50:30+00:00,W9721,wagon,rake_coupling_completed,WS_01,DAC,,,
3271.0,2025-12-03T06:31:00+00:00,W9276,wagon,rake_coupling_started,collection2,SCREW,,,
3271.0,2025-12-03T06:31:00+00:00,W11578,wagon,rake_coupling_started,collection2,SCREW,,,
3338.0,2025-12-03T07:38:00+00:00,W2399,wagon,rake_coupling_started,collection1,SCREW,,,
3338.0,2025-12-03T07:38:00+00:00,W9868,wagon,rake_coupling_started,collection1,SCREW,,,
3355.0,2025-12-03T07:55:00+00:00,W9756,wagon,rake_coupling_started,WS_02,DAC,,,
3355.0,2025-12-03T07:55:00+00:00,W11467,wagon,rake_coupling_started,WS_02,DAC,,,
3357.0,2025-12-03T07:57:00+00:00,W9756,wagon,rake_coupling_completed,WS_02,DAC,,,
3357.0,2025-12-03T07:57:00+00:00,W11467,wagon,rake_coupling_completed,WS_02,DAC,,,
3372.0,2025-12-03T08:12:00+00:00,W11988,wagon,rake_coupling_started,WS_01,DAC,,,
3372.0,2025-12-03T08:12:00+00:00,W10354,wagon,rake_coupling_started,WS_01,DAC,,,
3374.0,2025-12-03T08:14:00+00:00,W11988,wagon,rake_coupling_completed,WS_01,DAC,,,
3374.0,2025-12-03T08:14:00+00:00,W10354,wagon,rake_coupling_completed,WS_01,DAC,,,
3601.0,2025-12-03T12:01:00+00:00,W12060,wagon,rake_coupling_started,collection1,SCREW,,,
3601.0,2025-12-03T12:01:00+00:00,W12210,wagon,rake_coupling_started,collection1,SCREW,,,
3601.0,2025-12-03T12:01:00+00:00,W8636,wagon,rake_coupling_started,collection1,SCREW,,,
3639.5,2025-12-03T12:39:30+00:00,W3950,wagon,rake_coupling_started,WS_02,DAC,,,
3639.5,2025-12-03T12:39:30+00:00,W12260,wagon,rake_coupling_started,WS_02,DAC,,,
3641.5,2025-12-03T12:41:30+00:00,W3950,wagon,rake_coupling_completed,WS_02,DAC,,,
3641.5,2025-12-03T12:41:30+00:00,W12260,wagon,rake_coupling_completed,WS_02,DAC,,,
3656.5,2025-12-03T12:56:30+00:00,W0130,wagon,rake_coupling_started,WS_01,DAC,,,
3656.5,2025-12-03T12:56:30+00:00,W7997,wagon,rake_coupling_started,WS_01,DAC,,,
3658.5,2025-12-03T12:58:30+00:00,W0130,wagon,rake_coupling_completed,WS_01,DAC,,,
3658.5,2025-12-03T12:58:30+00:00,W7997,wagon,rake_coupling_completed,WS_01,DAC,,,
3780.5,2025-12-03T15:00:30+00:00,W10949,wagon,rake_coupling_started,collection1,SCREW,,,
3780.5,2025-12-03T15:00:30+00:00,W8631,wagon,rake_coupling_started,collection1,SCREW,,,
3780.5,2025-12-03T15:00:30+00:00,W9392,wagon,rake_coupling_started,collection1,SCREW,,,
3872.5,2025-12-03T16:32:30+00:00,W9352,wagon,rake_coupling_started,WS_02,DAC,,,
3872.5,2025-12-03T16:32:30+00:00,W8626,wagon,rake_coupling_started,WS_02,DAC,,,
3874.5,2025-12-03T16:34:30+00:00,W9352,wagon,rake_coupling_completed,WS_02,DAC,,,
3874.5,2025-12-03T16:34:30+00:00,W8626,wagon,rake_coupling_completed,WS_02,DAC,,,
3889.5,2025-12-03T16:49:30+00:00,W9174,wagon,rake_coupling_started,WS_01,DAC,,,
3889.5,2025-12-03T16:49:30+00:00,W9169,wagon,rake_coupling_started,WS_01,DAC,,,
3891.5,2025-12-03T16:51:30+00:00,W9174,wagon,rake_coupling_completed,WS_01,DAC,,,
3891.5,2025-12-03T16:51:30+00:00,W9169,wagon,rake_coupling_completed,WS_01,DAC,,,
4089.5,2025-12-03T20:09:30+00:00,W2980,wagon,rake_coupling_started,WS_02,DAC,,,
4089.5,2025-12-03T20:09:30+00:00,W9173,wagon,rake_coupling_started,WS_02,DAC,,,
4091.5,2025-12-03T20:11:30+00:00,W2980,wagon,rake_coupling_completed,WS_02,DAC,,,
4091.5,2025-12-03T20:11:30+00:00,W9173,wagon,rake_coupling_completed,WS_02,DAC,,,
4161.5,2025-12-03T21:21:30+00:00,W11261,wagon,rake_coupling_started,collection2,SCREW,,,
4161.5,2025-12-03T21:21:30+00:00,W11259,wagon,rake_coupling_started,collection2,SCREW,,,
4300.5,2025-12-03T23:40:30+00:00,W8613,wagon,rake_coupling_started,collection1,SCREW,,,
4300.5,2025-12-03T23:40:30+00:00,W6140,wagon,rake_coupling_started,collection1,SCREW,,,
4370.0,2025-12-04T00:50:00+00:00,W9270,wagon,rake_coupling_started,WS_01,DAC,,,
4370.0,2025-12-04T00:50:00+00:00,W2406,wagon,rake_coupling_started,WS_01,DAC,,,
4372.0,2025-12-04T00:52:00+00:00,W9270,wagon,rake_coupling_completed,WS_01,DAC,,,
4372.0,2025-12-04T00:52:00+00:00,W2406,wagon,rake_coupling_completed,WS_01,DAC,,,
4384.5,2025-12-04T01:04:30+00:00,W9276,wagon,rake_coupling_started,WS_02,DAC,,,
4384.5,2025-12-04T01:04:30+00:00,W11578,wagon,rake_coupling_started,WS_02,DAC,,,
4386.5,2025-12-04T01:06:30+00:00,W9276,wagon,rake_coupling_completed,WS_02,DAC,,,
4386.5,2025-12-04T01:06:30+00:00,W11578,wagon,rake_coupling_completed,WS_02,DAC,,,
4656.5,2025-12-04T05:36:30+00:00,W4666,wagon,rake_coupling_started,collection2,SCREW,,,
4656.5,2025-12-04T05:36:30+00:00,W11269,wagon,rake_coupling_started,collection2,SCREW,,,
4656.5,2025-12-04T05:36:30+00:00,W3811,wagon,rake_coupling_started,collection2,SCREW,,,
4689.5,2025-12-04T06:09:30+00:00,W2399,wagon,rake_coupling_started,WS_01,DAC,,,
4689.5,2025-12-04T06:09:30+00:00,W9868,wagon,rake_coupling_started,WS_01,DAC,,,
4691.5,2025-12-04T06:11:30+00:00,W2399,wagon,rake_coupling_completed,WS_01,DAC,,,
4691.5,2025-12-04T06:11:30+00:00,W9868,wagon,rake_coupling_completed,WS_01,DAC,,,
4706.5,2025-12-04T06:26:30+00:00,W11970,wagon,rake_coupling_started,WS_02,DAC,,,
4706.5,2025-12-04T06:26:30+00:00,W12060,wagon,rake_coupling_started,WS_02,DAC,,,
4708.5,2025-12-04T06:28:30+00:00,W11970,wagon,rake_coupling_completed,WS_02,DAC,,,
4708.5,2025-12-04T06:28:30+00:00,W12060,wagon,rake_coupling_completed,WS_02,DAC,,,
4934.5,2025-12-04T10:14:30+00:00,W2926,wagon,rake_coupling_started,collection2,SCREW,,,
4934.5,2025-12-04T10:14:30+00:00,W5391,wagon,rake_coupling_started,collection2,SCREW,,,
4934.5,2025-12-04T10:14:30+00:00,W6682,wagon,rake_coupling_started,collection2,SCREW,,,
4934.5,2025-12-04T10:14:30+00:00,W11320,wagon,rake_coupling_started,collection2,SCREW,,,
4967.0,2025-12-04T10:47:00+00:00,W12210,wagon,rake_coupling_started,WS_01,DAC,,,
4967.0,2025-12-04T10:47:00+00:00,W8636,wagon,rake_coupling_started,WS_01,DAC,,,
4969.0,2025-12-04T10:49:00+00:00,W12210,wagon,rake_coupling_completed,WS_01,DAC,,,
4969.0,2025-12-04T10:49:00+00:00,W8636,wagon,rake_coupling_completed,WS_01,DAC,,,
4984.0,2025-12-04T11:04:00+00:00,W3173,wagon,rake_coupling_started,WS_02,DAC,,,
4984.0,2025-12-04T11:04:00+00:00,W10949,wagon,rake_coupling_started,WS_02,DAC,,,
4986.0,2025-12-04T11:06:00+00:00,W3173,wagon,rake_coupling_completed,WS_02,DAC,,,
4986.0,2025-12-04T11:06:00+00:00,W10949,wagon,rake_coupling_completed,WS_02,DAC,,,
5213.0,2025-12-04T14:53:00+00:00,W5833,wagon,rake_coupling_started,collection2,SCREW,,,
5213.0,2025-12-04T14:53:00+00:00,W12077,wagon,rake_coupling_started,collection2,SCREW,,,
5297.0,2025-12-04T16:17:00+00:00,W8631,wagon,rake_coupling_started,WS_01,DAC,,,
5297.0,2025-12-04T16:17:00+00:00,W9392,wagon,rake_coupling_started,WS_01,DAC,,,
5299.0,2025-12-04T16:19:00+00:00,W8631,wagon,rake_coupling_completed,WS_01,DAC,,,
5299.0,2025-12-04T16:19:00+00:00,W9392,wagon,rake_coupling_completed,WS_01,DAC,,,
5314.0,2025-12-04T16:34:00+00:00,W5038,wagon,rake_coupling_started,WS_02,DAC,,,
5314.0,2025-12-04T16:34:00+00:00,W9274,wagon,rake_coupling_started,WS_02,DAC,,,
5316.0,2025-12-04T16:36:00+00:00,W5038,wagon,rake_coupling_completed,WS_02,DAC,,,
5316.0,2025-12-04T16:36:00+00:00,W9274,wagon,rake_coupling_completed,WS_02,DAC,,,
5543.0,2025-12-04T20:23:00+00:00,W10878,wagon,rake_coupling_started,collection1,SCREW,,,
5543.0,2025-12-04T20:23:00+00:00,W10889,wagon,rake_coupling_started,collection1,SCREW,,,
5543.0,2025-12-04T20:23:00+00:00,W5978,wagon,rake_coupling_started,collection1,SCREW,,,
5600.5,2025-12-04T21:20:30+00:00,W11261,wagon,rake_coupling_started,WS_01,DAC,,,
5600.5,2025-12-04T21:20:30+00:00,W11259,wagon,rake_coupling_started,WS_01,DAC,,,
5602.5,2025-12-04T21:22:30+00:00,W11261,wagon,rake_coupling_completed,WS_01,DAC,,,
5602.5,2025-12-04T21:22:30+00:00,W11259,wagon,rake_coupling_completed,WS_01,DAC,,,
5617.5,2025-12-04T21:37:30+00:00,W8613,wagon,rake_coupling_started,WS_02,DAC,,,
5617.5,2025-12-04T21:37:30+00:00,W6140,wagon,rake_coupling_started,WS_02,DAC,,,
5619.5,2025-12-04T21:39:30+00:00,W8613,wagon,rake_coupling_completed,WS_02,DAC,,,
5619.5,2025-12-04T21:39:30+00:00,W6140,wagon,rake_coupling_completed,WS_02,DAC,,,
5741.5,2025-12-04T23:41:30+00:00,W7261,wagon,rake_coupling_started,collection1,SCREW,,,
5741.5,2025-12-04T23:41:30+00:00,W4726,wagon,rake_coupling_started,collection1,SCREW,,,
5741.5,2025-12-04T23:41:30+00:00,W8705,wagon,rake_coupling_started,collection1,SCREW,,,
5766.0,2025-12-05T00:06:00+00:00,W5167,wagon,rake_coupling_started,WS_01,DAC,,,
5766.0,2025-12-05T00:06:00+00:00,W10364,wagon,rake_coupling_started,WS_01,DAC,,,
5768.0,2025-12-05T00:08:00+00:00,W5167,wagon,rake_coupling_completed,WS_01,DAC,,,
5768.0,2025-12-05T00:08:00+00:00,W10364,wagon,rake_coupling_completed,WS_01,DAC,,,
5990.5,2025-12-05T03:50:30+00:00,W4666,wagon,rake_coupling_started,WS_02,DAC,,,
5990.5,2025-12-05T03:50:30+00:00,W11269,wagon,rake_coupling_started,WS_02,DAC,,,
5992.5,2025-12-05T03:52:30+00:00,W4666,wagon,rake_coupling_completed,WS_02,DAC,,,
5992.5,2025-12-05T03:52:30+00:00,W11269,wagon,rake_coupling_completed,WS_02,DAC,,,
6007.5,2025-12-05T04:07:30+00:00,W3811,wagon,rake_coupling_started,WS_01,DAC,,,
6007.5,2025-12-05T04:07:30+00:00,W6077,wagon,rake_coupling_started,WS_01,DAC,,,
6009.5,2025-12-05T04:09:30+00:00,W3811,wagon,rake_coupling_completed,WS_01,DAC,,,
6009.5,2025-12-05T04:09:30+00:00,W6077,wagon,rake_coupling_completed,WS_01,DAC,,,
6210.5,2025-12-05T07:30:30+00:00,W5057,wagon,rake_coupling_started,collection1,SCREW,,,
6210.5,2025-12-05T07:30:30+00:00,W4522,wagon,rake_coupling_started,collection1,SCREW,,,
6349.5,2025-12-05T09:49:30+00:00,W7155,wagon,rake_coupling_started,collection2,SCREW,,,
6349.5,2025-12-05T09:49:30+00:00,W11014,wagon,rake_coupling_started,collection2,SCREW,,,
6352.0,2025-12-05T09:52:00+00:00,W2926,wagon,rake_coupling_started,WS_02,DAC,,,
6352.0,2025-12-05T09:52:00+00:00,W5391,wagon,rake_coupling_started,WS_02,DAC,,,
6354.0,2025-12-05T09:54:00+00:00,W2926,wagon,rake_coupling_completed,WS_02,DAC,,,
6354.0,2025-12-05T09:54:00+00:00,W5391,wagon,rake_coupling_completed,WS_02,DAC,,,
6369.0,2025-12-05T10:09:00+00:00,W6682,wagon,rake_coupling_started,WS_01,DAC,,,
6369.0,2025-12-05T10:09:00+00:00,W11320,wagon,rake_coupling_started,WS_01,DAC,,,
6371.0,2025-12-05T10:11:00+00:00,W6682,wagon,rake_coupling_completed,WS_01,DAC,,,
6371.0,2025-12-05T10:11:00+00:00,W11320,wagon,rake_coupling_completed,WS_01,DAC,,,
6536.0,2025-12-05T12:56:00+00:00,W9040,wagon,rake_coupling_started,collection2,SCREW,,,
6536.0,2025-12-05T12:56:00+00:00,W5446,wagon,rake_coupling_started,collection2,SCREW,,,
6536.0,2025-12-05T12:56:00+00:00,W10881,wagon,rake_coupling_started,collection2,SCREW,,,
6543.0,2025-12-05T13:03:00+00:00,W0623,wagon,rake_coupling_started,WS_02,DAC,,,
6543.0,2025-12-05T13:03:00+00:00,W5833,wagon,rake_coupling_started,WS_02,DAC,,,
6545.0,2025-12-05T13:05:00+00:00,W0623,wagon,rake_coupling_completed,WS_02,DAC,,,
6545.0,2025-12-05T13:05:00+00:00,W5833,wagon,rake_coupling_completed,WS_02,DAC,,,
6560.0,2025-12-05T13:20:00+00:00,W12077,wagon,rake_coupling_started,WS_01,DAC,,,
6560.0,2025-12-05T13:20:00+00:00,W11254,wagon,rake_coupling_started,WS_01,DAC,,,
6562.0,2025-12-05T13:22:00+00:00,W12077,wagon,rake_coupling_completed,WS_01,DAC,,,
6562.0,2025-12-05T13:22:00+00:00,W11254,wagon,rake_coupling_completed,WS_01,DAC,,,
6785.5,2025-12-05T17:05:30+00:00,W11766,wagon,rake_coupling_started,WS_02,DAC,,,
6785.5,2025-12-05T17:05:30+00:00,W10878,wagon,rake_coupling_started,WS_02,DAC,,,
6787.5,2025-12-05T17:07:30+00:00,W11766,wagon,rake_coupling_completed,WS_02,DAC,,,
6787.5,2025-12-05T17:07:30+00:00,W10878,wagon,rake_coupling_completed,WS_02,DAC,,,
6789.0,2025-12-05T17:09:00+00:00,W0607,wagon,rake_coupling_started,collection2,SCREW,,,
6789.0,2025-12-05T17:09:00+00:00,W0032,wagon,rake_coupling_started,collection2,SCREW,,,
6802.5,2025-12-05T17:22:30+00:00,W10889,wagon,rake_coupling_started,WS_01,DAC,,,
6802.5,2025-12-05T17:22:30+00:00,W5978,wagon,rake_coupling_started,WS_01,DAC,,,
6804.5,2025-12-05T17:24:30+00:00,W10889,wagon,rake_coupling_completed,WS_01,DAC,,,
6804.5,2025-12-05T17:24:30+00:00,W5978,wagon,rake_coupling_completed,WS_01,DAC,,,
7031.5,2025-12-05T21:11:30+00:00,W6592,wagon,rake_coupling_started,collection2,SCREW,,,
7031.5,2025-12-05T21:11:30+00:00,W5711,wagon,rake_coupling_started,collection2,SCREW,,,
7031.5,2025-12-05T21:11:30+00:00,W6884,wagon,rake_coupling_started,collection2,SCREW,,,
7123.5,2025-12-05T22:43:30+00:00,W4793,wagon,rake_coupling_started,WS_02,DAC,,,
7123.5,2025-12-05T22:43:30+00:00,W7261,wagon,rake_coupling_started,WS_02,DAC,,,
7125.5,2025-12-05T22:45:30+00:00,W4793,wagon,rake_coupling_completed,WS_02,DAC,,,
7125.5,2025-12-05T22:45:30+00:00,W7261,wagon,rake_coupling_completed,WS_02,DAC,,,
7140.5,2025-12-05T23:00:30+00:00,W4726,wagon,rake_coupling_started,WS_01,DAC,,,
7140.5,2025-12-05T23:00:30+00:00,W8705,wagon,rake_coupling_started,WS_01,DAC,,,
7142.5,2025-12-05T23:02:30+00:00,W4726,wagon,rake_coupling_completed,WS_01,DAC,,,
7142.5,2025-12-05T23:02:30+00:00,W8705,wagon,rake_coupling_completed,WS_01,DAC,,,
7264.5,2025-12-06T01:04:30+00:00,W2971,wagon,rake_coupling_started,collection1,SCREW,,,
7264.5,2025-12-06T01:04:30+00:00,W5694,wagon,rake_coupling_started,collection1,SCREW,,,
7307.5,2025-12-06T01:47:30+00:00,W7263,wagon,rake_coupling_started,WS_02,DAC,,,
7307.5,2025-12-06T01:47:30+00:00,W5127,wagon,rake_coupling_started,WS_02,DAC,,,
7309.5,2025-12-06T01:49:30+00:00,W7263,wagon,rake_coupling_completed,WS_02,DAC,,,
7309.5,2025-12-06T01:49:30+00:00,W5127,wagon,rake_coupling_completed,WS_02,DAC,,,
7324.5,2025-12-06T02:04:30+00:00,W6339,wagon,rake_coupling_started,WS_01,DAC,,,
7324.5,2025-12-06T02:04:30+00:00,W5057,wagon,rake_coupling_started,WS_01,DAC,,,
7326.5,2025-12-06T02:06:30+00:00,W6339,wagon,rake_coupling_completed,WS_01,DAC,,,
7326.5,2025-12-06T02:06:30+00:00,W5057,wagon,rake_coupling_completed,WS_01,DAC,,,
7448.5,2025-12-06T04:08:30+00:00,W6246,wagon,rake_coupling_started,collection1,SCREW,,,
7448.5,2025-12-06T04:08:30+00:00,W5947,wagon,rake_coupling_started,collection1,SCREW,,,
