timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
4765.5,2025-12-04T07:25:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4799.5,2025-12-04T07:59:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4825.5,2025-12-04T08:25:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5017.0,2025-12-04T11:37:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5050.5,2025-12-04T12:10:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5077.0,2025-12-04T12:37:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5110.5,2025-12-04T13:10:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5347.0,2025-12-04T17:07:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5399.0,2025-12-04T17:59:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5407.0,2025-12-04T18:07:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5459.0,2025-12-04T18:59:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5650.5,2025-12-04T22:10:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5676.5,2025-12-04T22:36:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5710.5,2025-12-04T23:10:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5736.5,2025-12-04T23:36:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5849.5,2025-12-05T01:29:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5909.5,2025-12-05T02:29:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6121.5,2025-12-05T06:01:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6147.5,2025-12-05T06:27:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6181.5,2025-12-05T07:01:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6207.5,2025-12-05T07:27:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6402.0,2025-12-05T10:42:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6449.5,2025-12-05T11:29:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6462.0,2025-12-05T11:42:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6509.5,2025-12-05T12:29:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6593.0,2025-12-05T13:53:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6644.0,2025-12-05T14:44:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6653.0,2025-12-05T14:53:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6704.0,2025-12-05T15:44:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6835.5,2025-12-05T17:55:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6889.0,2025-12-05T18:49:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6895.5,2025-12-05T18:55:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6949.0,2025-12-05T19:49:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7173.5,2025-12-05T23:33:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7199.5,2025-12-05T23:59:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7233.5,2025-12-06T00:33:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7259.5,2025-12-06T00:59:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7357.5,2025-12-06T02:37:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7383.5,2025-12-06T03:03:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7417.5,2025-12-06T03:37:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7443.5,2025-12-06T04:03:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7676.0,2025-12-06T07:56:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
