timestamp,datetime,track_WS_01,track_WS_02,track_collection1,track_collection2,track_retrofit,track_retrofitted,workshop_WS_01_busy_bays,workshop_WS_02_busy_bays,locomotives_busy,wagons_in_process
7980.0,2025-12-06T13:00:00+00:00,4,6,24,24,19,9,0,0,2,86
8040.0,2025-12-06T14:00:00+00:00,4,6,24,24,19,9,0,0,2,86
8100.0,2025-12-06T15:00:00+00:00,6,6,24,24,20,2,2,0,2,84
8160.0,2025-12-06T16:00:00+00:00,6,6,24,24,20,2,0,0,2,82
8220.0,2025-12-06T17:00:00+00:00,2,2,24,24,20,2,0,0,2,74
8280.0,2025-12-06T18:00:00+00:00,2,4,24,24,17,4,0,2,2,77
8340.0,2025-12-06T19:00:00+00:00,2,4,24,24,17,4,0,0,2,75
8400.0,2025-12-06T20:00:00+00:00,4,4,23,21,21,4,2,0,2,79
8460.0,2025-12-06T21:00:00+00:00,4,4,24,24,19,3,0,2,2,80
8520.0,2025-12-06T22:00:00+00:00,4,4,24,24,19,3,0,0,2,78
8580.0,2025-12-06T23:00:00+00:00,4,4,24,24,19,9,0,0,2,84
8640.0,2025-12-07T00:00:00+00:00,6,4,24,24,18,5,2,0,2,83
8700.0,2025-12-07T01:00:00+00:00,4,2,24,24,18,5,0,0,2,77
8760.0,2025-12-07T02:00:00+00:00,4,4,24,22,20,5,0,2,2,81
8820.0,2025-12-07T03:00:00+00:00,4,4,24,22,18,7,0,0,2,79
8880.0,2025-12-07T04:00:00+00:00,6,4,23,22,19,7,2,0,2,83
8940.0,2025-12-07T05:00:00+00:00,6,6,23,20,20,9,0,2,2,86
9000.0,2025-12-07T06:00:00+00:00,6,6,23,20,17,12,0,0,2,84
9060.0,2025-12-07T07:00:00+00:00,8,6,20,20,20,6,2,0,2,82
9120.0,2025-12-07T08:00:00+00:00,8,6,24,23,20,6,0,0,2,87
9180.0,2025-12-07T09:00:00+00:00,6,4,24,23,20,6,0,0,2,83
9240.0,2025-12-07T10:00:00+00:00,6,4,23,24,20,6,0,0,2,83
9300.0,2025-12-07T11:00:00+00:00,6,6,23,24,18,4,0,2,2,83
9360.0,2025-12-07T12:00:00+00:00,2,4,24,24,18,4,0,0,2,76
9420.0,2025-12-07T13:00:00+00:00,2,4,24,23,20,4,0,0,2,77
9480.0,2025-12-07T14:00:00+00:00,4,4,24,24,18,7,2,0,2,83
9540.0,2025-12-07T15:00:00+00:00,4,4,22,24,20,7,0,0,2,81
9600.0,2025-12-07T16:00:00+00:00,4,6,22,23,20,8,0,2,2,85
9660.0,2025-12-07T17:00:00+00:00,6,6,22,23,17,10,2,0,2,86
9720.0,2025-12-07T18:00:00+00:00,6,6,20,23,20,10,0,0,2,85
9780.0,2025-12-07T19:00:00+00:00,6,8,20,21,20,6,0,2,2,83
9840.0,2025-12-07T20:00:00+00:00,4,6,22,21,20,6,0,0,2,79
9900.0,2025-12-07T21:00:00+00:00,4,6,24,24,19,10,0,0,2,87
9960.0,2025-12-07T22:00:00+00:00,6,8,20,24,20,10,2,2,2,92
10020.0,2025-12-07T23:00:00+00:00,6,8,20,24,20,10,0,0,2,88
10080.0,2025-12-08T00:00:00+00:00,4,4,24,24,19,7,0,0,2,82
10140.0,2025-12-08T01:00:00+00:00,6,4,22,24,20,10,2,0,2,88
10200.0,2025-12-08T02:00:00+00:00,6,6,22,24,20,10,0,2,2,90
10260.0,2025-12-08T03:00:00+00:00,6,6,24,24,18,8,0,0,2,86
10320.0,2025-12-08T04:00:00+00:00,8,6,22,24,20,8,2,0,2,90
10380.0,2025-12-08T05:00:00+00:00,6,4,22,24,20,8,0,0,2,84
10440.0,2025-12-08T06:00:00+00:00,6,4,24,24,20,8,0,0,2,86
10500.0,2025-12-08T07:00:00+00:00,6,4,24,23,17,13,0,0,2,87
10560.0,2025-12-08T08:00:00+00:00,8,6,21,23,20,5,2,2,2,87
10620.0,2025-12-08T09:00:00+00:00,8,6,24,24,20,5,0,0,2,87
10680.0,2025-12-08T10:00:00+00:00,4,4,24,23,20,5,0,0,2,80
10740.0,2025-12-08T11:00:00+00:00,4,4,24,23,17,9,0,0,2,81
10800.0,2025-12-08T12:00:00+00:00,4,6,24,24,20,9,0,2,2,89
10860.0,2025-12-08T13:00:00+00:00,6,6,24,24,17,12,2,0,2,91
10920.0,2025-12-08T14:00:00+00:00,6,8,24,22,20,6,0,2,2,88
10980.0,2025-12-08T15:00:00+00:00,6,8,24,24,20,6,0,0,2,88
11040.0,2025-12-08T16:00:00+00:00,6,8,24,24,21,6,0,0,2,89
11100.0,2025-12-08T17:00:00+00:00,4,6,24,24,21,6,0,0,2,85
11160.0,2025-12-08T18:00:00+00:00,4,6,24,23,17,12,0,0,2,86
11220.0,2025-12-08T19:00:00+00:00,6,6,24,23,17,12,2,0,2,90
11280.0,2025-12-08T20:00:00+00:00,6,8,21,24,21,5,0,2,2,87
11340.0,2025-12-08T21:00:00+00:00,4,4,21,23,21,5,0,0,2,78
11400.0,2025-12-08T22:00:00+00:00,4,4,21,23,21,5,0,0,2,78
11460.0,2025-12-08T23:00:00+00:00,6,4,17,23,20,10,2,0,2,82
11520.0,2025-12-09T00:00:00+00:00,6,6,17,23,20,4,0,2,2,78
11580.0,2025-12-09T01:00:00+00:00,4,4,24,24,20,4,0,0,2,80
11640.0,2025-12-09T02:00:00+00:00,4,4,24,24,20,4,0,0,2,80
11700.0,2025-12-09T03:00:00+00:00,6,4,24,24,16,9,2,0,2,85
11760.0,2025-12-09T04:00:00+00:00,6,6,20,24,20,9,0,2,2,87
11820.0,2025-12-09T05:00:00+00:00,6,6,20,24,18,11,0,0,2,85
11880.0,2025-12-09T06:00:00+00:00,8,6,21,22,20,6,2,0,2,85
11940.0,2025-12-09T07:00:00+00:00,6,4,19,22,20,6,0,0,2,77
12000.0,2025-12-09T08:00:00+00:00,6,4,19,22,20,6,0,0,2,77
12060.0,2025-12-09T09:00:00+00:00,6,6,24,24,16,11,0,2,2,89
12120.0,2025-12-09T10:00:00+00:00,8,6,24,20,20,5,2,0,2,85
12180.0,2025-12-09T11:00:00+00:00,4,4,24,20,20,5,0,0,2,77
12240.0,2025-12-09T12:00:00+00:00,4,4,24,24,20,5,0,0,2,81
12300.0,2025-12-09T13:00:00+00:00,4,6,24,24,17,10,0,2,2,87
12360.0,2025-12-09T14:00:00+00:00,6,6,24,21,20,10,2,0,2,89
12420.0,2025-12-09T15:00:00+00:00,6,6,24,24,18,12,0,0,2,90
12480.0,2025-12-09T16:00:00+00:00,4,6,22,24,21,7,0,2,2,86
12540.0,2025-12-09T17:00:00+00:00,4,6,22,22,19,9,0,0,2,82
12600.0,2025-12-09T18:00:00+00:00,6,6,24,24,17,11,2,0,2,90
12660.0,2025-12-09T19:00:00+00:00,6,8,22,24,21,4,0,2,2,87
12720.0,2025-12-09T20:00:00+00:00,6,8,22,22,21,4,0,0,2,83
12780.0,2025-12-09T21:00:00+00:00,4,4,24,24,21,4,0,0,2,81
12840.0,2025-12-09T22:00:00+00:00,4,4,24,24,21,4,0,0,2,81
12900.0,2025-12-09T23:00:00+00:00,4,2,23,24,20,4,2,0,2,79
12960.0,2025-12-10T00:00:00+00:00,3,4,24,24,20,4,0,2,2,81
13020.0,2025-12-10T01:00:00+00:00,3,4,24,23,20,4,0,0,2,78
13080.0,2025-12-10T02:00:00+00:00,5,4,23,23,18,3,2,0,2,78
13140.0,2025-12-10T03:00:00+00:00,4,2,24,24,18,3,0,0,2,75
13200.0,2025-12-10T04:00:00+00:00,4,2,24,23,19,3,0,0,2,75
13260.0,2025-12-10T05:00:00+00:00,4,4,24,23,17,5,0,2,2,79
13320.0,2025-12-10T06:00:00+00:00,4,4,24,24,20,5,0,0,2,81
13380.0,2025-12-10T07:00:00+00:00,6,4,24,22,20,8,2,0,2,86
13440.0,2025-12-10T08:00:00+00:00,6,6,24,24,18,11,0,2,2,91
13500.0,2025-12-10T09:00:00+00:00,6,6,24,24,18,11,0,0,2,89
13560.0,2025-12-10T10:00:00+00:00,8,6,21,23,21,7,2,0,2,88
13620.0,2025-12-10T11:00:00+00:00,6,4,21,23,21,7,0,0,2,82
13680.0,2025-12-10T12:00:00+00:00,6,4,24,24,21,7,0,0,2,86
13740.0,2025-12-10T13:00:00+00:00,6,6,23,24,18,4,0,2,2,83
13800.0,2025-12-10T14:00:00+00:00,2,4,23,24,18,4,0,0,2,75
13860.0,2025-12-10T15:00:00+00:00,2,4,23,24,18,4,0,0,2,75
13920.0,2025-12-10T16:00:00+00:00,4,4,23,22,18,6,2,0,2,79
13980.0,2025-12-10T17:00:00+00:00,4,4,21,22,20,6,0,0,2,77
14040.0,2025-12-10T18:00:00+00:00,4,6,21,22,18,8,0,2,2,81
14100.0,2025-12-10T19:00:00+00:00,6,6,24,22,18,11,2,0,2,89
14160.0,2025-12-10T20:00:00+00:00,6,6,22,22,20,11,0,0,2,87
14220.0,2025-12-10T21:00:00+00:00,6,8,24,24,20,7,0,2,2,91
14280.0,2025-12-10T22:00:00+00:00,4,6,24,23,21,7,0,0,2,85
14340.0,2025-12-10T23:00:00+00:00,4,6,24,23,21,7,0,0,2,85
