timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
2990.0,2025-12-03T01:50:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
3016.0,2025-12-03T02:16:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
3166.0,2025-12-03T04:46:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
3192.0,2025-12-03T05:12:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
3226.0,2025-12-03T05:46:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
3252.0,2025-12-03T06:12:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
3341.5,2025-12-03T07:41:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
3367.5,2025-12-03T08:07:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
3401.5,2025-12-03T08:41:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
3427.5,2025-12-03T09:07:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
3557.0,2025-12-03T11:17:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
3583.0,2025-12-03T11:43:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
3617.0,2025-12-03T12:17:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
3643.0,2025-12-03T12:43:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
3728.5,2025-12-03T14:08:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
3754.5,2025-12-03T14:34:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
3788.5,2025-12-03T15:08:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
3814.5,2025-12-03T15:34:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
3928.0,2025-12-03T17:28:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
3954.0,2025-12-03T17:54:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
3988.0,2025-12-03T18:28:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4014.0,2025-12-03T18:54:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4151.5,2025-12-03T21:11:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4177.5,2025-12-03T21:37:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
4211.5,2025-12-03T22:11:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4237.5,2025-12-03T22:37:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4331.0,2025-12-04T00:11:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4357.0,2025-12-04T00:37:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
4391.0,2025-12-04T01:11:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4417.0,2025-12-04T01:37:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4429.5,2025-12-04T01:49:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4489.5,2025-12-04T02:49:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4576.0,2025-12-04T04:16:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
4602.0,2025-12-04T04:42:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4636.0,2025-12-04T05:16:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4662.0,2025-12-04T05:42:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4790.0,2025-12-04T07:50:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
4801.0,2025-12-04T08:01:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4850.0,2025-12-04T08:50:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4861.0,2025-12-04T09:01:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4987.0,2025-12-04T11:07:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5013.0,2025-12-04T11:33:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5047.0,2025-12-04T12:07:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5073.0,2025-12-04T12:33:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5085.5,2025-12-04T12:45:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5138.5,2025-12-04T13:38:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5145.5,2025-12-04T13:45:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5198.5,2025-12-04T14:38:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5303.5,2025-12-04T16:23:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5329.5,2025-12-04T16:49:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5363.5,2025-12-04T17:23:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5389.5,2025-12-04T17:49:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5402.0,2025-12-04T18:02:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5458.0,2025-12-04T18:58:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5462.0,2025-12-04T19:02:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5518.0,2025-12-04T19:58:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5633.0,2025-12-04T21:53:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5640.0,2025-12-04T22:00:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5693.0,2025-12-04T22:53:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5700.0,2025-12-04T23:00:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5748.5,2025-12-04T23:48:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5774.5,2025-12-05T00:14:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
5808.5,2025-12-05T00:48:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5834.5,2025-12-05T01:14:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
5976.5,2025-12-05T03:36:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
5987.5,2025-12-05T03:47:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6036.5,2025-12-05T04:36:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6047.5,2025-12-05T04:47:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6092.0,2025-12-05T05:32:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6118.0,2025-12-05T05:58:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6152.0,2025-12-05T06:32:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6178.0,2025-12-05T06:58:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6234.0,2025-12-05T07:54:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6260.0,2025-12-05T08:20:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6294.0,2025-12-05T08:54:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6320.0,2025-12-05T09:20:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6458.0,2025-12-05T11:38:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6482.0,2025-12-05T12:02:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6518.0,2025-12-05T12:38:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6542.0,2025-12-05T13:02:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6680.0,2025-12-05T15:20:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6706.0,2025-12-05T15:46:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6740.0,2025-12-05T16:20:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6766.0,2025-12-05T16:46:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6778.5,2025-12-05T16:58:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6838.5,2025-12-05T17:58:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6951.5,2025-12-05T19:51:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6977.5,2025-12-05T20:17:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7011.5,2025-12-05T20:51:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7037.5,2025-12-05T21:17:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7050.0,2025-12-05T21:30:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7110.0,2025-12-05T22:30:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7110.0,2025-12-05T22:30:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7170.0,2025-12-05T23:30:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7284.0,2025-12-06T01:24:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7300.5,2025-12-06T01:40:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7344.0,2025-12-06T02:24:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7360.5,2025-12-06T02:40:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7399.5,2025-12-06T03:19:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7425.5,2025-12-06T03:45:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7459.5,2025-12-06T04:19:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7485.5,2025-12-06T04:45:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7616.5,2025-12-06T06:56:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7620.5,2025-12-06T07:00:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7676.5,2025-12-06T07:56:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7680.5,2025-12-06T08:00:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7732.0,2025-12-06T08:52:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7758.0,2025-12-06T09:18:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7792.0,2025-12-06T09:52:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7818.0,2025-12-06T10:18:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7962.0,2025-12-06T12:42:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7988.0,2025-12-06T13:08:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8022.0,2025-12-06T13:42:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8048.0,2025-12-06T14:08:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8142.5,2025-12-06T15:42:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8168.5,2025-12-06T16:08:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8202.5,2025-12-06T16:42:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8228.5,2025-12-06T17:08:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8341.0,2025-12-06T19:01:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8367.0,2025-12-06T19:27:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8401.0,2025-12-06T20:01:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8427.0,2025-12-06T20:27:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8439.5,2025-12-06T20:39:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8499.5,2025-12-06T21:39:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8613.5,2025-12-06T23:33:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8639.5,2025-12-06T23:59:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8673.5,2025-12-07T00:33:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8699.5,2025-12-07T00:59:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8805.0,2025-12-07T02:45:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8828.5,2025-12-07T03:08:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8865.0,2025-12-07T03:45:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8888.5,2025-12-07T04:08:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8903.5,2025-12-07T04:23:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8946.5,2025-12-07T05:06:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8963.5,2025-12-07T05:23:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9006.5,2025-12-07T06:06:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9103.5,2025-12-07T07:43:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9129.5,2025-12-07T08:09:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9163.5,2025-12-07T08:43:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9189.5,2025-12-07T09:09:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9223.0,2025-12-07T09:43:00+00:00,WS_01,bay_occupied,2,0,1,2,1,0.0,50.0
9283.0,2025-12-07T10:43:00+00:00,WS_01,bay_freed,2,1,0,1,2,50.0,0.0
9335.0,2025-12-07T11:35:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9361.0,2025-12-07T12:01:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9395.0,2025-12-07T12:35:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9421.0,2025-12-07T13:01:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9437.0,2025-12-07T13:17:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9497.0,2025-12-07T14:17:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9564.5,2025-12-07T15:24:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9590.5,2025-12-07T15:50:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9624.5,2025-12-07T16:24:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9650.5,2025-12-07T16:50:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9703.5,2025-12-07T17:43:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9729.5,2025-12-07T18:09:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9763.5,2025-12-07T18:43:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9789.5,2025-12-07T19:09:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9918.0,2025-12-07T21:18:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9934.5,2025-12-07T21:34:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9978.0,2025-12-07T22:18:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9994.5,2025-12-07T22:34:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10033.5,2025-12-07T23:13:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10059.5,2025-12-07T23:39:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10093.5,2025-12-08T00:13:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10119.5,2025-12-08T00:39:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10190.0,2025-12-08T01:50:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10216.0,2025-12-08T02:16:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10250.0,2025-12-08T02:50:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10276.0,2025-12-08T03:16:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10327.0,2025-12-08T04:07:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10348.0,2025-12-08T04:28:00+00:00,WS_02,bay_occupied,2,0,1,2,1,0.0,50.0
10387.0,2025-12-08T05:07:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10408.0,2025-12-08T05:28:00+00:00,WS_02,bay_freed,2,1,0,1,2,50.0,0.0
10455.5,2025-12-08T06:15:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10481.5,2025-12-08T06:41:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10515.5,2025-12-08T07:15:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10541.5,2025-12-08T07:41:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10611.0,2025-12-08T08:51:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10637.0,2025-12-08T09:17:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10671.0,2025-12-08T09:51:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10697.0,2025-12-08T10:17:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10709.5,2025-12-08T10:29:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10769.5,2025-12-08T11:29:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10783.0,2025-12-08T11:43:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10843.0,2025-12-08T12:43:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10945.5,2025-12-08T14:25:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10971.5,2025-12-08T14:51:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11005.5,2025-12-08T15:25:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11031.5,2025-12-08T15:51:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11044.0,2025-12-08T16:04:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11104.0,2025-12-08T17:04:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11105.5,2025-12-08T17:05:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11145.0,2025-12-08T17:45:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11165.5,2025-12-08T18:05:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11205.0,2025-12-08T18:45:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11314.5,2025-12-08T20:34:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11340.5,2025-12-08T21:00:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11374.5,2025-12-08T21:34:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11400.5,2025-12-08T22:00:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11529.5,2025-12-09T00:09:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11555.5,2025-12-09T00:35:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11589.5,2025-12-09T01:09:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11615.5,2025-12-09T01:35:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11711.5,2025-12-09T03:11:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11736.5,2025-12-09T03:36:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11771.5,2025-12-09T04:11:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11796.5,2025-12-09T04:36:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11810.0,2025-12-09T04:50:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11870.0,2025-12-09T05:50:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11889.0,2025-12-09T06:09:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11949.0,2025-12-09T07:09:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12041.0,2025-12-09T08:41:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
