timestamp,datetime,change_type,total_locomotives,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
3507.0,2025-12-03T10:27:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3519.0,2025-12-03T10:39:00+00:00,released,2,2,1,0,1,100.0,50.0
3519.0,2025-12-03T10:39:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3524.0,2025-12-03T10:44:00+00:00,released,2,2,1,0,1,100.0,50.0
3524.0,2025-12-03T10:44:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3536.0,2025-12-03T10:56:00+00:00,released,2,2,1,0,1,100.0,50.0
3536.0,2025-12-03T10:56:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3562.0,2025-12-03T11:22:00+00:00,released,2,2,1,0,1,100.0,50.0
3562.0,2025-12-03T11:22:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3588.0,2025-12-03T11:48:00+00:00,released,2,2,1,0,1,100.0,50.0
3588.0,2025-12-03T11:48:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3673.5,2025-12-03T13:13:30+00:00,released,2,2,1,0,1,100.0,50.0
3673.5,2025-12-03T13:13:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3690.5,2025-12-03T13:30:30+00:00,released,2,2,1,0,1,100.0,50.0
3690.5,2025-12-03T13:30:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3707.5,2025-12-03T13:47:30+00:00,released,2,2,1,0,1,100.0,50.0
3707.5,2025-12-03T13:47:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3733.5,2025-12-03T14:13:30+00:00,released,2,2,1,0,1,100.0,50.0
3733.5,2025-12-03T14:13:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3759.0,2025-12-03T14:39:00+00:00,released,2,2,1,0,1,100.0,50.0
3759.0,2025-12-03T14:39:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3759.5,2025-12-03T14:39:30+00:00,released,2,2,1,0,1,100.0,50.0
3759.5,2025-12-03T14:39:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3888.0,2025-12-03T16:48:00+00:00,released,2,2,1,0,1,100.0,50.0
3888.0,2025-12-03T16:48:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3890.0,2025-12-03T16:50:00+00:00,released,2,2,1,0,1,100.0,50.0
3890.0,2025-12-03T16:50:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3905.0,2025-12-03T17:05:00+00:00,released,2,2,1,0,1,100.0,50.0
3905.0,2025-12-03T17:05:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3907.0,2025-12-03T17:07:00+00:00,released,2,2,1,0,1,100.0,50.0
3907.0,2025-12-03T17:07:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3933.0,2025-12-03T17:33:00+00:00,released,2,2,1,0,1,100.0,50.0
3933.0,2025-12-03T17:33:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3959.0,2025-12-03T17:59:00+00:00,released,2,2,1,0,1,100.0,50.0
3959.0,2025-12-03T17:59:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4096.5,2025-12-03T20:16:30+00:00,released,2,2,1,0,1,100.0,50.0
4096.5,2025-12-03T20:16:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4113.5,2025-12-03T20:33:30+00:00,released,2,2,1,0,1,100.0,50.0
4113.5,2025-12-03T20:33:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4130.5,2025-12-03T20:50:30+00:00,released,2,2,1,0,1,100.0,50.0
4130.5,2025-12-03T20:50:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4156.5,2025-12-03T21:16:30+00:00,released,2,2,1,0,1,100.0,50.0
4156.5,2025-12-03T21:16:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4162.0,2025-12-03T21:22:00+00:00,released,2,2,1,0,1,100.0,50.0
4162.0,2025-12-03T21:22:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4182.5,2025-12-03T21:42:30+00:00,released,2,2,1,0,1,100.0,50.0
4182.5,2025-12-03T21:42:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4204.0,2025-12-03T22:04:00+00:00,released,2,2,1,0,1,100.0,50.0
4212.0,2025-12-03T22:12:00+00:00,allocated,2,1,2,1,0,50.0,100.0
4229.0,2025-12-03T22:29:00+00:00,released,2,2,1,0,1,100.0,50.0
4229.0,2025-12-03T22:29:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4293.0,2025-12-03T23:33:00+00:00,released,2,2,1,0,1,100.0,50.0
4293.0,2025-12-03T23:33:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4310.0,2025-12-03T23:50:00+00:00,released,2,2,1,0,1,100.0,50.0
4310.0,2025-12-03T23:50:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4336.0,2025-12-04T00:16:00+00:00,released,2,2,1,0,1,100.0,50.0
4336.0,2025-12-04T00:16:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4360.5,2025-12-04T00:40:30+00:00,released,2,2,1,0,1,100.0,50.0
4362.0,2025-12-04T00:42:00+00:00,released,2,1,0,1,2,50.0,0.0
4391.5,2025-12-04T01:11:30+00:00,allocated,2,0,1,2,1,0.0,50.0
4406.5,2025-12-04T01:26:30+00:00,allocated,2,1,2,1,0,50.0,100.0
4408.5,2025-12-04T01:28:30+00:00,released,2,2,1,0,1,100.0,50.0
4408.5,2025-12-04T01:28:30+00:00,allocated,2,1,2,1,0,50.0,100.0
4434.5,2025-12-04T01:54:30+00:00,released,2,2,1,0,1,100.0,50.0
4434.5,2025-12-04T01:54:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4451.5,2025-12-04T02:11:30+00:00,released,2,2,1,0,1,100.0,50.0
4451.5,2025-12-04T02:11:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4538.0,2025-12-04T03:38:00+00:00,released,2,2,1,0,1,100.0,50.0
4538.0,2025-12-04T03:38:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4555.0,2025-12-04T03:55:00+00:00,released,2,2,1,0,1,100.0,50.0
4555.0,2025-12-04T03:55:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4581.0,2025-12-04T04:21:00+00:00,released,2,2,1,0,1,100.0,50.0
4581.0,2025-12-04T04:21:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4607.0,2025-12-04T04:47:00+00:00,released,2,2,1,0,1,100.0,50.0
4607.0,2025-12-04T04:47:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4622.5,2025-12-04T05:02:30+00:00,released,2,2,1,0,1,100.0,50.0
4622.5,2025-12-04T05:02:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4746.0,2025-12-04T07:06:00+00:00,released,2,2,1,0,1,100.0,50.0
4746.0,2025-12-04T07:06:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4763.0,2025-12-04T07:23:00+00:00,released,2,2,1,0,1,100.0,50.0
4763.0,2025-12-04T07:23:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4769.0,2025-12-04T07:29:00+00:00,released,2,2,1,0,1,100.0,50.0
4769.0,2025-12-04T07:29:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4780.0,2025-12-04T07:40:00+00:00,released,2,2,1,0,1,100.0,50.0
4780.0,2025-12-04T07:40:00+00:00,allocated,2,1,2,1,0,50.0,100.0
4795.0,2025-12-04T07:55:00+00:00,released,2,2,1,0,1,100.0,50.0
4795.0,2025-12-04T07:55:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4806.0,2025-12-04T08:06:00+00:00,released,2,2,1,0,1,100.0,50.0
4806.0,2025-12-04T08:06:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4937.0,2025-12-04T10:17:00+00:00,released,2,2,1,0,1,100.0,50.0
4937.0,2025-12-04T10:17:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4954.0,2025-12-04T10:34:00+00:00,released,2,2,1,0,1,100.0,50.0
4954.0,2025-12-04T10:34:00+00:00,allocated,2,2,2,0,0,100.0,100.0
