timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
8361.0,2025-12-06T19:21:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8369.0,2025-12-06T19:29:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8421.0,2025-12-06T20:21:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8429.0,2025-12-06T20:29:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8555.5,2025-12-06T22:35:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8581.5,2025-12-06T23:01:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8615.5,2025-12-06T23:35:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8641.5,2025-12-07T00:01:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8738.5,2025-12-07T01:38:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8764.5,2025-12-07T02:04:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8798.5,2025-12-07T02:38:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8824.5,2025-12-07T03:04:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8921.0,2025-12-07T04:41:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8921.5,2025-12-07T04:41:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8981.0,2025-12-07T05:41:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8981.5,2025-12-07T05:41:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9119.5,2025-12-07T07:59:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9145.5,2025-12-07T08:25:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9179.5,2025-12-07T08:59:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9205.5,2025-12-07T09:25:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9276.0,2025-12-07T10:36:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9302.0,2025-12-07T11:02:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9336.0,2025-12-07T11:36:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9362.0,2025-12-07T12:02:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9490.5,2025-12-07T14:10:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9498.0,2025-12-07T14:18:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9550.5,2025-12-07T15:10:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9558.0,2025-12-07T15:18:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9725.0,2025-12-07T18:05:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9751.0,2025-12-07T18:31:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
