timestamp,datetime,locomotive_id,event,from_location,to_location,purpose
2304.0,2025-12-02T14:24:00+00:00,LOCO_02,MOVING,collection1,retrofit,
2305.0,2025-12-02T14:25:00+00:00,LOCO_01,MOVING,parking16,track_19,
2365.0,2025-12-02T15:25:00+00:00,LOCO_01,MOVING,track_19,WS_02,
2372.0,2025-12-02T15:32:00+00:00,LOCO_01,MOVING,WS_02,retrofitted,
2373.0,2025-12-02T15:33:00+00:00,LOCO_02,MOVING,retrofit,track_19,
2377.0,2025-12-02T15:37:00+00:00,LOCO_01,MOVING,retrofitted,track_19,
2378.0,2025-12-02T15:38:00+00:00,LOCO_02,PARKING,,,
2378.0,2025-12-02T15:38:00+00:00,LOCO_02,MOVING,track_19,WS_01,
2382.0,2025-12-02T15:42:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
2382.0,2025-12-02T15:42:00+00:00,LOCO_01,MOVING,track_19,retrofitted,
2385.0,2025-12-02T15:45:00+00:00,LOCO_02,MOVING,WS_01,retrofitted,
2390.0,2025-12-02T15:50:00+00:00,LOCO_01,MOVING,retrofitted,parking16,
2390.0,2025-12-02T15:50:00+00:00,LOCO_02,MOVING,retrofitted,track_19,
2397.0,2025-12-02T15:57:00+00:00,LOCO_02,MOVING,track_19,retrofit,
2405.0,2025-12-02T16:05:00+00:00,LOCO_02,MOVING,retrofit,WS_02,
2416.0,2025-12-02T16:16:00+00:00,LOCO_02,MOVING,WS_02,track_19,
2423.0,2025-12-02T16:23:00+00:00,LOCO_02,MOVING,track_19,retrofit,
2431.0,2025-12-02T16:31:00+00:00,LOCO_02,MOVING,retrofit,WS_01,
2442.0,2025-12-02T16:42:00+00:00,LOCO_02,MOVING,WS_01,track_19,
2447.0,2025-12-02T16:47:00+00:00,LOCO_02,MOVING,track_19,collection2,
2507.0,2025-12-02T17:47:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
2510.0,2025-12-02T17:50:00+00:00,LOCO_02,MOVING,collection2,retrofit,
2513.5,2025-12-02T17:53:30+00:00,LOCO_01,MOVING,parking16,track_19,
2573.0,2025-12-02T18:53:00+00:00,LOCO_02,MOVING,retrofit,track_19,
2573.5,2025-12-02T18:53:30+00:00,LOCO_01,MOVING,track_19,WS_02,
2578.0,2025-12-02T18:58:00+00:00,LOCO_02,PARKING,,,
2578.0,2025-12-02T18:58:00+00:00,LOCO_02,MOVING,track_19,WS_01,
2580.5,2025-12-02T19:00:30+00:00,LOCO_01,MOVING,WS_02,retrofitted,
2585.0,2025-12-02T19:05:00+00:00,LOCO_02,MOVING,WS_01,retrofitted,
2585.5,2025-12-02T19:05:30+00:00,LOCO_01,MOVING,retrofitted,track_19,
2590.0,2025-12-02T19:10:00+00:00,LOCO_02,MOVING,retrofitted,track_19,
2590.5,2025-12-02T19:10:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
2590.5,2025-12-02T19:10:30+00:00,LOCO_01,MOVING,track_19,retrofitted,
