timestamp,datetime,track_WS_01,track_WS_02,track_collection1,track_collection2,track_retrofit,track_retrofitted,workshop_WS_01_busy_bays,workshop_WS_02_busy_bays,locomotives_busy,wagons_in_process
4440.0,2025-12-04T02:00:00+00:00,4,4,24,24,15,2,2,0,2,75
4500.0,2025-12-04T03:00:00+00:00,4,2,24,24,15,2,0,0,2,71
4560.0,2025-12-04T04:00:00+00:00,4,2,18,24,17,4,0,0,2,69
4620.0,2025-12-04T05:00:00+00:00,6,4,18,24,17,4,2,2,2,77
4680.0,2025-12-04T06:00:00+00:00,4,4,24,24,17,4,0,0,2,77
4740.0,2025-12-04T07:00:00+00:00,4,4,24,24,17,4,0,0,2,77
4800.0,2025-12-04T08:00:00+00:00,4,6,24,20,18,3,0,2,2,77
4860.0,2025-12-04T09:00:00+00:00,6,6,24,24,18,3,2,0,2,83
4920.0,2025-12-04T10:00:00+00:00,4,4,24,24,18,3,0,0,2,77
4980.0,2025-12-04T11:00:00+00:00,4,4,21,24,18,5,0,0,2,76
5040.0,2025-12-04T12:00:00+00:00,6,6,24,24,16,5,2,2,2,85
5100.0,2025-12-04T13:00:00+00:00,6,6,24,24,16,5,0,0,2,81
5160.0,2025-12-04T14:00:00+00:00,4,4,24,24,16,5,0,0,2,77
5220.0,2025-12-04T15:00:00+00:00,2,4,24,24,17,4,0,2,2,77
5280.0,2025-12-04T16:00:00+00:00,4,4,24,24,17,0,2,0,2,75
5340.0,2025-12-04T17:00:00+00:00,2,2,24,24,17,0,0,0,2,69
5400.0,2025-12-04T18:00:00+00:00,2,2,24,24,18,2,0,0,2,72
5460.0,2025-12-04T19:00:00+00:00,4,4,24,24,18,2,2,2,2,80
5520.0,2025-12-04T20:00:00+00:00,4,2,24,24,18,2,0,0,2,74
5580.0,2025-12-04T21:00:00+00:00,4,2,24,24,12,7,0,0,2,73
5640.0,2025-12-04T22:00:00+00:00,6,4,24,15,21,5,2,2,2,79
5700.0,2025-12-04T23:00:00+00:00,4,4,24,15,21,5,0,0,2,73
5760.0,2025-12-05T00:00:00+00:00,4,4,24,24,19,7,0,0,2,82
5820.0,2025-12-05T01:00:00+00:00,6,5,20,24,21,5,2,2,2,85
5880.0,2025-12-05T02:00:00+00:00,6,5,21,24,21,5,0,0,2,82
5940.0,2025-12-05T03:00:00+00:00,4,4,24,24,21,5,0,0,2,82
6000.0,2025-12-05T04:00:00+00:00,4,4,24,20,20,10,0,0,2,82
6060.0,2025-12-05T05:00:00+00:00,6,6,24,20,20,4,2,2,2,84
6120.0,2025-12-05T06:00:00+00:00,4,4,24,24,20,4,0,0,2,80
6180.0,2025-12-05T07:00:00+00:00,4,4,23,24,19,4,0,0,2,78
6240.0,2025-12-05T08:00:00+00:00,6,6,23,24,18,4,2,2,2,85
6300.0,2025-12-05T09:00:00+00:00,4,4,23,24,18,4,0,0,2,77
6360.0,2025-12-05T10:00:00+00:00,4,4,23,24,11,8,0,0,2,74
6420.0,2025-12-05T11:00:00+00:00,6,6,23,14,21,3,2,2,2,77
6480.0,2025-12-05T12:00:00+00:00,6,6,24,20,21,3,0,0,2,80
6540.0,2025-12-05T13:00:00+00:00,4,4,24,20,21,3,0,0,2,76
6600.0,2025-12-05T14:00:00+00:00,4,6,24,24,17,0,0,2,2,77
6660.0,2025-12-05T15:00:00+00:00,6,6,24,24,17,0,2,0,2,79
6720.0,2025-12-05T16:00:00+00:00,2,2,24,24,17,0,0,0,2,69
6780.0,2025-12-05T17:00:00+00:00,2,2,24,24,12,4,0,0,2,68
6840.0,2025-12-05T18:00:00+00:00,4,2,24,15,21,1,2,2,2,71
6900.0,2025-12-05T19:00:00+00:00,4,2,24,15,21,1,0,0,2,67
6960.0,2025-12-05T20:00:00+00:00,4,2,24,15,21,1,0,0,2,67
7020.0,2025-12-05T21:00:00+00:00,4,4,24,16,20,4,0,2,2,74
7080.0,2025-12-05T22:00:00+00:00,6,4,24,16,20,4,2,0,2,76
7140.0,2025-12-05T23:00:00+00:00,4,4,24,16,20,4,0,0,2,72
7200.0,2025-12-06T00:00:00+00:00,4,4,24,24,17,3,0,0,2,76
7260.0,2025-12-06T01:00:00+00:00,4,4,24,24,17,3,2,2,2,80
7320.0,2025-12-06T02:00:00+00:00,4,4,24,24,17,5,0,0,2,78
7380.0,2025-12-06T03:00:00+00:00,4,6,24,19,21,3,0,2,2,79
7440.0,2025-12-06T04:00:00+00:00,6,6,24,19,21,3,2,0,2,81
7500.0,2025-12-06T05:00:00+00:00,4,4,24,19,21,3,0,0,2,75
7560.0,2025-12-06T06:00:00+00:00,4,4,23,19,18,3,0,0,2,71
7620.0,2025-12-06T07:00:00+00:00,4,4,23,19,18,3,2,2,2,75
7680.0,2025-12-06T08:00:00+00:00,4,4,23,19,18,3,0,0,2,71
7740.0,2025-12-06T09:00:00+00:00,4,6,23,19,13,7,0,2,2,74
7800.0,2025-12-06T10:00:00+00:00,6,6,23,11,20,3,2,0,2,71
7860.0,2025-12-06T11:00:00+00:00,4,4,23,11,20,3,0,0,2,65
7920.0,2025-12-06T12:00:00+00:00,4,4,22,17,21,0,0,0,2,68
7980.0,2025-12-06T13:00:00+00:00,6,6,24,24,18,1,2,2,2,83
8040.0,2025-12-06T14:00:00+00:00,6,6,24,24,18,1,0,0,2,79
8100.0,2025-12-06T15:00:00+00:00,4,2,24,24,18,1,0,0,2,73
8160.0,2025-12-06T16:00:00+00:00,4,2,24,17,20,6,0,0,2,73
8220.0,2025-12-06T17:00:00+00:00,4,4,24,17,20,4,2,2,2,77
8280.0,2025-12-06T18:00:00+00:00,4,4,24,24,20,4,0,0,2,80
8340.0,2025-12-06T19:00:00+00:00,4,4,24,24,17,9,0,0,2,82
8400.0,2025-12-06T20:00:00+00:00,4,4,24,21,20,4,2,2,2,81
8460.0,2025-12-06T21:00:00+00:00,4,4,24,24,20,4,0,0,2,80
8520.0,2025-12-06T22:00:00+00:00,4,4,23,24,20,7,0,0,2,82
8580.0,2025-12-06T23:00:00+00:00,4,6,24,23,18,5,0,2,2,82
8640.0,2025-12-07T00:00:00+00:00,4,4,24,24,18,5,2,0,2,81
8700.0,2025-12-07T01:00:00+00:00,4,4,24,24,18,7,0,0,2,81
8760.0,2025-12-07T02:00:00+00:00,4,6,18,24,17,4,0,2,2,75
8820.0,2025-12-07T03:00:00+00:00,4,4,18,24,17,4,2,0,2,73
8880.0,2025-12-07T04:00:00+00:00,4,4,18,24,17,8,0,0,2,75
8940.0,2025-12-07T05:00:00+00:00,6,6,18,15,20,6,2,2,2,75
9000.0,2025-12-07T06:00:00+00:00,6,6,18,15,20,6,0,0,2,71
9060.0,2025-12-07T07:00:00+00:00,4,4,18,15,20,6,0,0,2,67
9120.0,2025-12-07T08:00:00+00:00,4,6,24,19,17,6,0,2,2,78
9180.0,2025-12-07T09:00:00+00:00,4,4,24,19,17,6,2,0,2,76
9240.0,2025-12-07T10:00:00+00:00,4,4,24,24,13,8,0,0,2,77
9300.0,2025-12-07T11:00:00+00:00,4,6,24,24,11,10,0,2,2,81
9360.0,2025-12-07T12:00:00+00:00,6,5,24,18,20,4,2,0,2,79
9420.0,2025-12-07T13:00:00+00:00,4,3,24,21,20,4,0,0,2,76
9480.0,2025-12-07T14:00:00+00:00,2,2,23,24,15,5,0,0,2,71
9540.0,2025-12-07T15:00:00+00:00,4,4,23,24,15,0,2,2,2,74
9600.0,2025-12-07T16:00:00+00:00,4,4,23,24,15,0,0,0,2,70
9660.0,2025-12-07T17:00:00+00:00,2,2,23,24,15,0,0,0,2,66
9720.0,2025-12-07T18:00:00+00:00,2,2,23,21,15,3,0,0,2,66
9780.0,2025-12-07T19:00:00+00:00,4,4,23,21,15,3,2,2,2,74
9840.0,2025-12-07T20:00:00+00:00,4,2,24,23,15,3,0,0,2,71
9900.0,2025-12-07T21:00:00+00:00,4,4,21,23,21,8,0,2,2,83
9960.0,2025-12-07T22:00:00+00:00,6,4,21,23,21,5,2,0,2,82
10020.0,2025-12-07T23:00:00+00:00,4,4,21,23,21,5,0,0,2,78
10080.0,2025-12-08T00:00:00+00:00,4,4,24,22,17,9,0,0,2,80
10140.0,2025-12-08T01:00:00+00:00,6,6,24,24,17,4,2,2,2,85
10200.0,2025-12-08T02:00:00+00:00,4,4,24,24,17,4,0,0,2,77
10260.0,2025-12-08T03:00:00+00:00,4,4,24,24,15,9,0,0,2,80
10320.0,2025-12-08T04:00:00+00:00,6,6,17,24,20,5,2,2,2,82
10380.0,2025-12-08T05:00:00+00:00,4,4,17,24,20,5,0,0,2,74
10440.0,2025-12-08T06:00:00+00:00,4,4,24,24,20,5,0,0,2,81
10500.0,2025-12-08T07:00:00+00:00,4,4,24,23,16,9,0,0,2,80
10560.0,2025-12-08T08:00:00+00:00,6,6,20,23,20,4,2,2,2,83
10620.0,2025-12-08T09:00:00+00:00,4,4,24,24,20,4,0,0,2,80
10680.0,2025-12-08T10:00:00+00:00,4,4,24,23,15,4,0,0,2,74
10740.0,2025-12-08T11:00:00+00:00,4,4,24,23,15,4,2,2,2,78
10800.0,2025-12-08T12:00:00+00:00,4,4,24,24,15,4,0,0,2,75
10860.0,2025-12-08T13:00:00+00:00,4,6,24,24,12,10,0,2,2,82
10920.0,2025-12-08T14:00:00+00:00,6,6,16,24,20,5,2,0,2,79
10980.0,2025-12-08T15:00:00+00:00,4,4,24,24,20,5,0,0,2,81
11040.0,2025-12-08T16:00:00+00:00,4,4,24,23,19,1,0,0,2,75
11100.0,2025-12-08T17:00:00+00:00,4,2,24,23,16,1,2,2,2,74
11160.0,2025-12-08T18:00:00+00:00,4,2,24,23,16,1,0,0,2,70
11220.0,2025-12-08T19:00:00+00:00,4,2,24,19,20,1,0,0,2,70
11280.0,2025-12-08T20:00:00+00:00,6,4,20,24,21,5,2,2,2,84
11340.0,2025-12-08T21:00:00+00:00,6,4,20,24,21,5,0,0,2,80
11400.0,2025-12-08T22:00:00+00:00,4,4,20,24,21,5,0,0,2,78
11460.0,2025-12-08T23:00:00+00:00,4,6,20,23,16,4,0,2,2,75
11520.0,2025-12-09T00:00:00+00:00,6,6,20,23,16,4,2,0,2,77
11580.0,2025-12-09T01:00:00+00:00,4,4,24,24,16,4,0,0,2,76
11640.0,2025-12-09T02:00:00+00:00,4,4,20,24,18,7,0,0,2,77
11700.0,2025-12-09T03:00:00+00:00,6,6,20,24,16,5,2,2,2,81
11760.0,2025-12-09T04:00:00+00:00,4,4,24,24,16,5,0,0,2,77
11820.0,2025-12-09T05:00:00+00:00,4,4,24,24,10,9,0,0,2,75
11880.0,2025-12-09T06:00:00+00:00,6,6,24,14,20,4,2,2,2,78
11940.0,2025-12-09T07:00:00+00:00,4,4,24,14,20,4,0,0,2,70
12000.0,2025-12-09T08:00:00+00:00,4,4,24,14,17,6,0,0,2,69
12060.0,2025-12-09T09:00:00+00:00,6,6,24,18,17,5,2,2,2,80
12120.0,2025-12-09T10:00:00+00:00,4,4,24,18,17,5,0,0,2,72
12180.0,2025-12-09T11:00:00+00:00,4,4,24,18,15,8,0,0,2,73
12240.0,2025-12-09T12:00:00+00:00,6,6,24,16,21,11,2,2,2,88
12300.0,2025-12-09T13:00:00+00:00,4,4,24,16,21,6,0,0,2,75
12360.0,2025-12-09T14:00:00+00:00,4,4,24,18,21,6,0,0,2,77
12420.0,2025-12-09T15:00:00+00:00,4,4,24,21,17,10,0,0,2,80
12480.0,2025-12-09T16:00:00+00:00,6,6,24,18,20,4,2,2,2,82
12540.0,2025-12-09T17:00:00+00:00,4,4,24,18,20,4,0,0,2,74
12600.0,2025-12-09T18:00:00+00:00,4,4,21,24,20,7,0,0,2,80
12660.0,2025-12-09T19:00:00+00:00,6,6,22,24,17,5,2,2,2,84
12720.0,2025-12-09T20:00:00+00:00,4,4,22,24,17,5,0,0,2,76
12780.0,2025-12-09T21:00:00+00:00,4,4,24,24,13,11,0,0,2,80
12840.0,2025-12-09T22:00:00+00:00,6,6,24,16,20,5,2,2,2,81
12900.0,2025-12-09T23:00:00+00:00,4,4,24,16,20,5,0,0,2,73
12960.0,2025-12-10T00:00:00+00:00,3,3,24,18,20,5,0,0,2,73
13020.0,2025-12-10T01:00:00+00:00,3,3,22,19,19,4,2,2,2,74
13080.0,2025-12-10T02:00:00+00:00,2,2,22,19,19,0,0,0,2,64
13140.0,2025-12-10T03:00:00+00:00,2,2,24,20,19,0,0,0,2,67
13200.0,2025-12-10T04:00:00+00:00,2,2,22,22,18,3,0,0,2,69
13260.0,2025-12-10T05:00:00+00:00,4,4,22,22,16,1,2,2,2,73
13320.0,2025-12-10T06:00:00+00:00,4,2,24,24,16,1,0,0,2,71
13380.0,2025-12-10T07:00:00+00:00,4,2,24,20,16,6,0,0,2,72
13440.0,2025-12-10T08:00:00+00:00,5,4,21,22,20,5,2,2,2,81
13500.0,2025-12-10T09:00:00+00:00,4,4,23,22,20,5,0,0,2,78
13560.0,2025-12-10T10:00:00+00:00,4,4,23,21,21,7,0,0,2,80
13620.0,2025-12-10T11:00:00+00:00,4,6,23,21,15,4,0,2,2,75
13680.0,2025-12-10T12:00:00+00:00,4,4,24,24,15,4,2,0,2,77
13740.0,2025-12-10T13:00:00+00:00,4,4,24,24,13,9,0,0,2,78
13800.0,2025-12-10T14:00:00+00:00,6,6,16,24,20,5,2,2,2,81
13860.0,2025-12-10T15:00:00+00:00,6,6,16,24,20,5,0,0,2,77
13920.0,2025-12-10T16:00:00+00:00,4,4,16,24,20,5,0,0,2,73
13980.0,2025-12-10T17:00:00+00:00,4,4,16,23,15,9,0,0,2,71
14040.0,2025-12-10T18:00:00+00:00,2,2,16,23,15,0,2,2,2,62
14100.0,2025-12-10T19:00:00+00:00,2,2,22,23,15,0,0,0,2,64
14160.0,2025-12-10T20:00:00+00:00,2,2,22,18,20,2,0,0,2,66
14220.0,2025-12-10T21:00:00+00:00,2,2,23,20,18,0,2,2,2,69
14280.0,2025-12-10T22:00:00+00:00,2,2,23,20,18,0,0,0,2,65
14340.0,2025-12-10T23:00:00+00:00,2,2,23,20,18,0,0,0,2,65
