timestamp,datetime,change_type,total_locomotives,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
2647.0,2025-12-02T20:07:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2782.0,2025-12-02T22:22:00+00:00,released,2,2,1,0,1,100.0,50.0
2782.0,2025-12-02T22:22:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2794.0,2025-12-02T22:34:00+00:00,released,2,2,1,0,1,100.0,50.0
2794.0,2025-12-02T22:34:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2799.0,2025-12-02T22:39:00+00:00,released,2,2,1,0,1,100.0,50.0
2799.0,2025-12-02T22:39:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2811.0,2025-12-02T22:51:00+00:00,released,2,2,1,0,1,100.0,50.0
2811.0,2025-12-02T22:51:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2837.0,2025-12-02T23:17:00+00:00,released,2,2,1,0,1,100.0,50.0
2837.0,2025-12-02T23:17:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2863.0,2025-12-02T23:43:00+00:00,released,2,2,1,0,1,100.0,50.0
2863.0,2025-12-02T23:43:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2990.5,2025-12-03T01:50:30+00:00,released,2,2,1,0,1,100.0,50.0
2990.5,2025-12-03T01:50:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3007.5,2025-12-03T02:07:30+00:00,released,2,2,1,0,1,100.0,50.0
3007.5,2025-12-03T02:07:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3018.0,2025-12-03T02:18:00+00:00,released,2,2,1,0,1,100.0,50.0
3018.0,2025-12-03T02:18:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3024.5,2025-12-03T02:24:30+00:00,released,2,2,1,0,1,100.0,50.0
3024.5,2025-12-03T02:24:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3044.0,2025-12-03T02:44:00+00:00,released,2,2,1,0,1,100.0,50.0
3044.0,2025-12-03T02:44:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3070.0,2025-12-03T03:10:00+00:00,released,2,2,1,0,1,100.0,50.0
3070.0,2025-12-03T03:10:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3216.0,2025-12-03T05:36:00+00:00,released,2,2,1,0,1,100.0,50.0
3216.0,2025-12-03T05:36:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3233.0,2025-12-03T05:53:00+00:00,released,2,2,1,0,1,100.0,50.0
3233.0,2025-12-03T05:53:00+00:00,released,2,1,0,1,2,50.0,0.0
3233.0,2025-12-03T05:53:00+00:00,allocated,2,2,1,0,1,100.0,50.0
3233.0,2025-12-03T05:53:00+00:00,allocated,2,1,2,1,0,50.0,100.0
3250.0,2025-12-03T06:10:00+00:00,released,2,2,1,0,1,100.0,50.0
3250.0,2025-12-03T06:10:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3259.0,2025-12-03T06:19:00+00:00,released,2,2,1,0,1,100.0,50.0
3259.0,2025-12-03T06:19:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3285.0,2025-12-03T06:45:00+00:00,released,2,2,1,0,1,100.0,50.0
3285.0,2025-12-03T06:45:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3441.5,2025-12-03T09:21:30+00:00,released,2,2,1,0,1,100.0,50.0
3441.5,2025-12-03T09:21:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3458.5,2025-12-03T09:38:30+00:00,released,2,2,1,0,1,100.0,50.0
3458.5,2025-12-03T09:38:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3464.0,2025-12-03T09:44:00+00:00,released,2,2,1,0,1,100.0,50.0
3464.0,2025-12-03T09:44:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3475.5,2025-12-03T09:55:30+00:00,released,2,2,1,0,1,100.0,50.0
3475.5,2025-12-03T09:55:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3490.0,2025-12-03T10:10:00+00:00,released,2,2,1,0,1,100.0,50.0
3490.0,2025-12-03T10:10:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3516.0,2025-12-03T10:36:00+00:00,released,2,2,1,0,1,100.0,50.0
3516.0,2025-12-03T10:36:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3655.0,2025-12-03T12:55:00+00:00,released,2,2,1,0,1,100.0,50.0
3655.0,2025-12-03T12:55:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3667.0,2025-12-03T13:07:00+00:00,released,2,2,1,0,1,100.0,50.0
3667.0,2025-12-03T13:07:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3672.0,2025-12-03T13:12:00+00:00,released,2,2,1,0,1,100.0,50.0
3672.0,2025-12-03T13:12:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3684.0,2025-12-03T13:24:00+00:00,released,2,2,1,0,1,100.0,50.0
3684.0,2025-12-03T13:24:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3710.0,2025-12-03T13:50:00+00:00,released,2,2,1,0,1,100.0,50.0
3710.0,2025-12-03T13:50:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3736.0,2025-12-03T14:16:00+00:00,released,2,2,1,0,1,100.0,50.0
3736.0,2025-12-03T14:16:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3866.5,2025-12-03T16:26:30+00:00,released,2,2,1,0,1,100.0,50.0
3866.5,2025-12-03T16:26:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3883.5,2025-12-03T16:43:30+00:00,released,2,2,1,0,1,100.0,50.0
3883.5,2025-12-03T16:43:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3900.5,2025-12-03T17:00:30+00:00,released,2,2,1,0,1,100.0,50.0
3900.5,2025-12-03T17:00:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3907.0,2025-12-03T17:07:00+00:00,released,2,2,1,0,1,100.0,50.0
3907.0,2025-12-03T17:07:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3926.5,2025-12-03T17:26:30+00:00,released,2,2,1,0,1,100.0,50.0
3926.5,2025-12-03T17:26:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3933.0,2025-12-03T17:33:00+00:00,released,2,2,1,0,1,100.0,50.0
3933.0,2025-12-03T17:33:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4064.0,2025-12-03T19:44:00+00:00,released,2,2,1,0,1,100.0,50.0
4064.0,2025-12-03T19:44:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4081.0,2025-12-03T20:01:00+00:00,released,2,2,1,0,1,100.0,50.0
4081.0,2025-12-03T20:01:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4098.0,2025-12-03T20:18:00+00:00,released,2,2,1,0,1,100.0,50.0
4098.0,2025-12-03T20:18:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4115.0,2025-12-03T20:35:00+00:00,released,2,2,1,0,1,100.0,50.0
4115.0,2025-12-03T20:35:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4124.0,2025-12-03T20:44:00+00:00,released,2,2,1,0,1,100.0,50.0
4124.0,2025-12-03T20:44:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4141.0,2025-12-03T21:01:00+00:00,released,2,2,1,0,1,100.0,50.0
4141.0,2025-12-03T21:01:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4321.5,2025-12-04T00:01:30+00:00,released,2,2,1,0,1,100.0,50.0
4321.5,2025-12-04T00:01:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4336.0,2025-12-04T00:16:00+00:00,released,2,2,1,0,1,100.0,50.0
4336.0,2025-12-04T00:16:00+00:00,allocated,2,2,2,0,0,100.0,100.0
