timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
3152.0,2025-12-03T04:32:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
3155.5,2025-12-03T04:35:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
3207.5,2025-12-03T05:27:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
3233.5,2025-12-03T05:53:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
3267.5,2025-12-03T06:27:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
3293.5,2025-12-03T06:53:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
3414.5,2025-12-03T08:54:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
3440.5,2025-12-03T09:20:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
3474.5,2025-12-03T09:54:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
3500.5,2025-12-03T10:20:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
3578.0,2025-12-03T11:38:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
3604.0,2025-12-03T12:04:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
3638.0,2025-12-03T12:38:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
3664.0,2025-12-03T13:04:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
3829.0,2025-12-03T15:49:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
3855.0,2025-12-03T16:15:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
3889.0,2025-12-03T16:49:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
3915.0,2025-12-03T17:15:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4063.5,2025-12-03T19:43:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4068.0,2025-12-03T19:48:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
