timestamp,datetime,locomotive_id,event,from_location,to_location,purpose
2636.5,2025-12-02T19:56:30+00:00,LOCO_01,MOVING,track_19,WS_01,
2643.5,2025-12-02T20:03:30+00:00,LOCO_01,MOVING,WS_01,retrofitted,
2648.5,2025-12-02T20:08:30+00:00,LOCO_01,MOVING,retrofitted,track_19,
2655.5,2025-12-02T20:15:30+00:00,LOCO_01,MOVING,track_19,retrofit,
2663.5,2025-12-02T20:23:30+00:00,LOCO_01,MOVING,retrofit,WS_02,
2674.5,2025-12-02T20:34:30+00:00,LOCO_01,MOVING,WS_02,track_19,
2681.5,2025-12-02T20:41:30+00:00,LOCO_01,MOVING,track_19,retrofit,
2684.0,2025-12-02T20:44:00+00:00,LOCO_02,MOVING,retrofit,track_19,
2689.0,2025-12-02T20:49:00+00:00,LOCO_02,PARKING,,,
2689.0,2025-12-02T20:49:00+00:00,LOCO_02,MOVING,track_19,collection2,
2689.5,2025-12-02T20:49:30+00:00,LOCO_01,MOVING,retrofit,WS_01,
2700.5,2025-12-02T21:00:30+00:00,LOCO_01,MOVING,WS_01,track_19,
2705.5,2025-12-02T21:05:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
2705.5,2025-12-02T21:05:30+00:00,LOCO_01,MOVING,track_19,retrofitted,
2713.0,2025-12-02T21:13:00+00:00,LOCO_01,MOVING,retrofitted,parking16,
2749.0,2025-12-02T21:49:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
2752.0,2025-12-02T21:52:00+00:00,LOCO_02,MOVING,collection2,retrofit,
2815.0,2025-12-02T22:55:00+00:00,LOCO_02,MOVING,retrofit,track_19,
2820.0,2025-12-02T23:00:00+00:00,LOCO_02,PARKING,,,
2820.0,2025-12-02T23:00:00+00:00,LOCO_02,MOVING,track_19,WS_02,
2827.0,2025-12-02T23:07:00+00:00,LOCO_02,MOVING,WS_02,retrofitted,
2832.0,2025-12-02T23:12:00+00:00,LOCO_02,MOVING,retrofitted,track_19,
2835.5,2025-12-02T23:15:30+00:00,LOCO_01,MOVING,parking16,track_19,
2837.0,2025-12-02T23:17:00+00:00,LOCO_02,MOVING,track_19,WS_01,
2844.0,2025-12-02T23:24:00+00:00,LOCO_02,MOVING,WS_01,retrofitted,
2849.0,2025-12-02T23:29:00+00:00,LOCO_02,MOVING,retrofitted,track_19,
2856.0,2025-12-02T23:36:00+00:00,LOCO_02,MOVING,track_19,retrofit,
2864.0,2025-12-02T23:44:00+00:00,LOCO_02,MOVING,retrofit,WS_02,
2875.0,2025-12-02T23:55:00+00:00,LOCO_02,MOVING,WS_02,track_19,
2882.0,2025-12-03T00:02:00+00:00,LOCO_02,MOVING,track_19,retrofit,
2890.0,2025-12-03T00:10:00+00:00,LOCO_02,MOVING,retrofit,WS_01,
2895.5,2025-12-03T00:15:30+00:00,LOCO_01,MOVING,track_19,collection1,
2901.0,2025-12-03T00:21:00+00:00,LOCO_02,MOVING,WS_01,track_19,
2906.0,2025-12-03T00:26:00+00:00,LOCO_02,MOVING,track_19,collection2,
2955.5,2025-12-03T01:15:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
2966.0,2025-12-03T01:26:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
2969.0,2025-12-03T01:29:00+00:00,LOCO_02,MOVING,collection2,retrofit,
2970.5,2025-12-03T01:30:30+00:00,LOCO_01,MOVING,collection1,retrofit,
3032.0,2025-12-03T02:32:00+00:00,LOCO_02,MOVING,retrofit,track_19,
3037.0,2025-12-03T02:37:00+00:00,LOCO_02,PARKING,,,
3037.0,2025-12-03T02:37:00+00:00,LOCO_02,MOVING,track_19,WS_02,
3044.0,2025-12-03T02:44:00+00:00,LOCO_02,MOVING,WS_02,retrofitted,
3049.0,2025-12-03T02:49:00+00:00,LOCO_02,MOVING,retrofitted,track_19,
