timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
8090.5,2025-12-06T14:50:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8222.0,2025-12-06T17:02:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8279.0,2025-12-06T17:59:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8282.0,2025-12-06T18:02:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8339.0,2025-12-06T18:59:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8488.5,2025-12-06T21:28:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8526.0,2025-12-06T22:06:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8548.5,2025-12-06T22:28:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8586.0,2025-12-06T23:06:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8777.5,2025-12-07T02:17:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8803.5,2025-12-07T02:43:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8837.5,2025-12-07T03:17:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8863.5,2025-12-07T03:43:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9079.0,2025-12-07T07:19:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9139.0,2025-12-07T08:19:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9236.0,2025-12-07T09:56:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9296.0,2025-12-07T10:56:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9390.0,2025-12-07T12:30:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9450.0,2025-12-07T13:30:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9558.0,2025-12-07T15:18:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9618.0,2025-12-07T16:18:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9690.5,2025-12-07T17:30:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9750.5,2025-12-07T18:30:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9755.0,2025-12-07T18:35:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9815.0,2025-12-07T19:35:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9912.0,2025-12-07T21:12:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9938.0,2025-12-07T21:38:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9972.0,2025-12-07T22:12:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9998.0,2025-12-07T22:38:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10209.5,2025-12-08T02:09:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10242.0,2025-12-08T02:42:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10269.5,2025-12-08T03:09:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10302.0,2025-12-08T03:42:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
