timestamp,datetime,change_type,total_locomotives,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
1942.0,2025-12-02T08:22:00+00:00,released,2,2,1,0,1,100.0,50.0
1942.0,2025-12-02T08:22:00+00:00,allocated,2,2,2,0,0,100.0,100.0
1968.0,2025-12-02T08:48:00+00:00,released,2,2,1,0,1,100.0,50.0
1968.0,2025-12-02T08:48:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2042.0,2025-12-02T10:02:00+00:00,released,2,2,1,0,1,100.0,50.0
2042.0,2025-12-02T10:02:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2059.0,2025-12-02T10:19:00+00:00,released,2,2,1,0,1,100.0,50.0
2059.0,2025-12-02T10:19:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2115.0,2025-12-02T11:15:00+00:00,released,2,2,1,0,1,100.0,50.0
2115.0,2025-12-02T11:15:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2141.0,2025-12-02T11:41:00+00:00,released,2,2,1,0,1,100.0,50.0
2141.0,2025-12-02T11:41:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2158.0,2025-12-02T11:58:00+00:00,released,2,2,1,0,1,100.0,50.0
2158.0,2025-12-02T11:58:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2190.0,2025-12-02T12:30:00+00:00,released,2,2,1,0,1,100.0,50.0
2190.0,2025-12-02T12:30:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2216.0,2025-12-02T12:56:00+00:00,released,2,2,1,0,1,100.0,50.0
2216.0,2025-12-02T12:56:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2297.0,2025-12-02T14:17:00+00:00,released,2,2,1,0,1,100.0,50.0
2297.0,2025-12-02T14:17:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2410.5,2025-12-02T16:10:30+00:00,released,2,2,1,0,1,100.0,50.0
2410.5,2025-12-02T16:10:30+00:00,allocated,2,2,2,0,0,100.0,100.0
2427.5,2025-12-02T16:27:30+00:00,released,2,2,1,0,1,100.0,50.0
2427.5,2025-12-02T16:27:30+00:00,allocated,2,2,2,0,0,100.0,100.0
2436.0,2025-12-02T16:36:00+00:00,released,2,2,1,0,1,100.0,50.0
2436.0,2025-12-02T16:36:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2444.5,2025-12-02T16:44:30+00:00,released,2,2,1,0,1,100.0,50.0
2444.5,2025-12-02T16:44:30+00:00,allocated,2,2,2,0,0,100.0,100.0
2462.0,2025-12-02T17:02:00+00:00,released,2,2,1,0,1,100.0,50.0
2462.0,2025-12-02T17:02:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2466.0,2025-12-02T17:06:00+00:00,released,2,2,1,0,1,100.0,50.0
2466.0,2025-12-02T17:06:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2593.0,2025-12-02T19:13:00+00:00,released,2,2,1,0,1,100.0,50.0
2593.0,2025-12-02T19:13:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2597.0,2025-12-02T19:17:00+00:00,released,2,2,1,0,1,100.0,50.0
2597.0,2025-12-02T19:17:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2614.0,2025-12-02T19:34:00+00:00,released,2,2,1,0,1,100.0,50.0
2614.0,2025-12-02T19:34:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2619.0,2025-12-02T19:39:00+00:00,released,2,2,1,0,1,100.0,50.0
2619.0,2025-12-02T19:39:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2645.0,2025-12-02T20:05:00+00:00,released,2,2,1,0,1,100.0,50.0
2645.0,2025-12-02T20:05:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2745.5,2025-12-02T21:45:30+00:00,released,2,2,1,0,1,100.0,50.0
2745.5,2025-12-02T21:45:30+00:00,allocated,2,2,2,0,0,100.0,100.0
2792.0,2025-12-02T22:32:00+00:00,released,2,2,1,0,1,100.0,50.0
2792.0,2025-12-02T22:32:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2809.0,2025-12-02T22:49:00+00:00,released,2,2,1,0,1,100.0,50.0
2809.0,2025-12-02T22:49:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2826.0,2025-12-02T23:06:00+00:00,released,2,2,1,0,1,100.0,50.0
2826.0,2025-12-02T23:06:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2876.5,2025-12-02T23:56:30+00:00,released,2,2,1,0,1,100.0,50.0
2876.5,2025-12-02T23:56:30+00:00,allocated,2,2,2,0,0,100.0,100.0
2902.5,2025-12-03T00:22:30+00:00,released,2,2,1,0,1,100.0,50.0
2902.5,2025-12-03T00:22:30+00:00,allocated,2,2,2,0,0,100.0,100.0
2957.0,2025-12-03T01:17:00+00:00,released,2,2,1,0,1,100.0,50.0
2957.0,2025-12-03T01:17:00+00:00,allocated,2,2,2,0,0,100.0,100.0
2983.0,2025-12-03T01:43:00+00:00,released,2,2,1,0,1,100.0,50.0
2983.0,2025-12-03T01:43:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3000.0,2025-12-03T02:00:00+00:00,released,2,2,1,0,1,100.0,50.0
3000.0,2025-12-03T02:00:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3033.5,2025-12-03T02:33:30+00:00,released,2,2,1,0,1,100.0,50.0
3033.5,2025-12-03T02:33:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3059.5,2025-12-03T02:59:30+00:00,released,2,2,1,0,1,100.0,50.0
3059.5,2025-12-03T02:59:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3147.0,2025-12-03T04:27:00+00:00,released,2,2,1,0,1,100.0,50.0
3147.0,2025-12-03T04:27:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3203.0,2025-12-03T05:23:00+00:00,released,2,2,1,0,1,100.0,50.0
3203.0,2025-12-03T05:23:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3220.0,2025-12-03T05:40:00+00:00,released,2,2,1,0,1,100.0,50.0
3220.0,2025-12-03T05:40:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3237.0,2025-12-03T05:57:00+00:00,released,2,2,1,0,1,100.0,50.0
3237.0,2025-12-03T05:57:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3263.0,2025-12-03T06:23:00+00:00,released,2,2,1,0,1,100.0,50.0
3263.0,2025-12-03T06:23:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3286.0,2025-12-03T06:46:00+00:00,released,2,2,1,0,1,100.0,50.0
3286.0,2025-12-03T06:46:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3312.0,2025-12-03T07:12:00+00:00,released,2,2,1,0,1,100.0,50.0
3312.0,2025-12-03T07:12:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3394.0,2025-12-03T08:34:00+00:00,released,2,2,1,0,1,100.0,50.0
3394.0,2025-12-03T08:34:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3461.5,2025-12-03T09:41:30+00:00,released,2,2,1,0,1,100.0,50.0
3461.5,2025-12-03T09:41:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3478.5,2025-12-03T09:58:30+00:00,released,2,2,1,0,1,100.0,50.0
3478.5,2025-12-03T09:58:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3495.5,2025-12-03T10:15:30+00:00,released,2,2,1,0,1,100.0,50.0
3495.5,2025-12-03T10:15:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3521.5,2025-12-03T10:41:30+00:00,released,2,2,1,0,1,100.0,50.0
3521.5,2025-12-03T10:41:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3541.0,2025-12-03T11:01:00+00:00,released,2,2,1,0,1,100.0,50.0
3541.0,2025-12-03T11:01:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3567.0,2025-12-03T11:27:00+00:00,released,2,2,1,0,1,100.0,50.0
3567.0,2025-12-03T11:27:00+00:00,allocated,2,2,2,0,0,100.0,100.0
3652.5,2025-12-03T12:52:30+00:00,released,2,2,1,0,1,100.0,50.0
3652.5,2025-12-03T12:52:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3713.5,2025-12-03T13:53:30+00:00,released,2,2,1,0,1,100.0,50.0
3713.5,2025-12-03T13:53:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3730.5,2025-12-03T14:10:30+00:00,released,2,2,1,0,1,100.0,50.0
3730.5,2025-12-03T14:10:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3747.5,2025-12-03T14:27:30+00:00,released,2,2,1,0,1,100.0,50.0
3747.5,2025-12-03T14:27:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3773.5,2025-12-03T14:53:30+00:00,released,2,2,1,0,1,100.0,50.0
3773.5,2025-12-03T14:53:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3799.5,2025-12-03T15:19:30+00:00,released,2,2,1,0,1,100.0,50.0
3799.5,2025-12-03T15:19:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3825.5,2025-12-03T15:45:30+00:00,released,2,2,1,0,1,100.0,50.0
3825.5,2025-12-03T15:45:30+00:00,allocated,2,2,2,0,0,100.0,100.0
3904.5,2025-12-03T17:04:30+00:00,released,2,2,1,0,1,100.0,50.0
3904.5,2025-12-03T17:04:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4017.0,2025-12-03T18:57:00+00:00,released,2,2,1,0,1,100.0,50.0
4017.0,2025-12-03T18:57:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4034.0,2025-12-03T19:14:00+00:00,released,2,2,1,0,1,100.0,50.0
4034.0,2025-12-03T19:14:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4051.0,2025-12-03T19:31:00+00:00,released,2,2,1,0,1,100.0,50.0
4051.0,2025-12-03T19:31:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4051.5,2025-12-03T19:31:30+00:00,released,2,2,1,0,1,100.0,50.0
4051.5,2025-12-03T19:31:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4077.0,2025-12-03T19:57:00+00:00,released,2,2,1,0,1,100.0,50.0
4077.0,2025-12-03T19:57:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4103.0,2025-12-03T20:23:00+00:00,released,2,2,1,0,1,100.0,50.0
4103.0,2025-12-03T20:23:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4182.5,2025-12-03T21:42:30+00:00,released,2,2,1,0,1,100.0,50.0
4182.5,2025-12-03T21:42:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4199.5,2025-12-03T21:59:30+00:00,released,2,2,1,0,1,100.0,50.0
4199.5,2025-12-03T21:59:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4250.0,2025-12-03T22:50:00+00:00,released,2,2,1,0,1,100.0,50.0
4250.0,2025-12-03T22:50:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4276.0,2025-12-03T23:16:00+00:00,released,2,2,1,0,1,100.0,50.0
4276.0,2025-12-03T23:16:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4346.0,2025-12-04T00:26:00+00:00,released,2,2,1,0,1,100.0,50.0
4346.0,2025-12-04T00:26:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4407.0,2025-12-04T01:27:00+00:00,released,2,2,1,0,1,100.0,50.0
4407.0,2025-12-04T01:27:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4424.0,2025-12-04T01:44:00+00:00,released,2,2,1,0,1,100.0,50.0
4424.0,2025-12-04T01:44:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4441.0,2025-12-04T02:01:00+00:00,released,2,2,1,0,1,100.0,50.0
4441.0,2025-12-04T02:01:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4467.0,2025-12-04T02:27:00+00:00,released,2,2,1,0,1,100.0,50.0
4467.0,2025-12-04T02:27:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4485.0,2025-12-04T02:45:00+00:00,released,2,2,1,0,1,100.0,50.0
4485.0,2025-12-04T02:45:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4511.0,2025-12-04T03:11:00+00:00,released,2,2,1,0,1,100.0,50.0
4511.0,2025-12-04T03:11:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4598.0,2025-12-04T04:38:00+00:00,released,2,2,1,0,1,100.0,50.0
4598.0,2025-12-04T04:38:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4645.5,2025-12-04T05:25:30+00:00,released,2,2,1,0,1,100.0,50.0
4645.5,2025-12-04T05:25:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4662.5,2025-12-04T05:42:30+00:00,released,2,2,1,0,1,100.0,50.0
4662.5,2025-12-04T05:42:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4679.5,2025-12-04T05:59:30+00:00,released,2,2,1,0,1,100.0,50.0
4679.5,2025-12-04T05:59:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4705.5,2025-12-04T06:25:30+00:00,released,2,2,1,0,1,100.0,50.0
4705.5,2025-12-04T06:25:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4753.0,2025-12-04T07:13:00+00:00,released,2,2,1,0,1,100.0,50.0
4753.0,2025-12-04T07:13:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4779.0,2025-12-04T07:39:00+00:00,released,2,2,1,0,1,100.0,50.0
4779.0,2025-12-04T07:39:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4800.5,2025-12-04T08:00:30+00:00,released,2,2,1,0,1,100.0,50.0
4800.5,2025-12-04T08:00:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4836.5,2025-12-04T08:36:30+00:00,released,2,2,1,0,1,100.0,50.0
4836.5,2025-12-04T08:36:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4853.5,2025-12-04T08:53:30+00:00,released,2,2,1,0,1,100.0,50.0
4853.5,2025-12-04T08:53:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4870.5,2025-12-04T09:10:30+00:00,released,2,2,1,0,1,100.0,50.0
4870.5,2025-12-04T09:10:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4896.5,2025-12-04T09:36:30+00:00,released,2,2,1,0,1,100.0,50.0
4896.5,2025-12-04T09:36:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4955.5,2025-12-04T10:35:30+00:00,released,2,2,1,0,1,100.0,50.0
4955.5,2025-12-04T10:35:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4981.5,2025-12-04T11:01:30+00:00,released,2,2,1,0,1,100.0,50.0
4981.5,2025-12-04T11:01:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4998.5,2025-12-04T11:18:30+00:00,released,2,2,1,0,1,100.0,50.0
4998.5,2025-12-04T11:18:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5027.5,2025-12-04T11:47:30+00:00,released,2,2,1,0,1,100.0,50.0
5027.5,2025-12-04T11:47:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5053.5,2025-12-04T12:13:30+00:00,released,2,2,1,0,1,100.0,50.0
5053.5,2025-12-04T12:13:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5145.5,2025-12-04T13:45:30+00:00,released,2,2,1,0,1,100.0,50.0
5145.5,2025-12-04T13:45:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5200.0,2025-12-04T14:40:00+00:00,released,2,2,1,0,1,100.0,50.0
5200.0,2025-12-04T14:40:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5217.0,2025-12-04T14:57:00+00:00,released,2,2,1,0,1,100.0,50.0
5217.0,2025-12-04T14:57:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5234.0,2025-12-04T15:14:00+00:00,released,2,2,1,0,1,100.0,50.0
5234.0,2025-12-04T15:14:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5260.0,2025-12-04T15:40:00+00:00,released,2,2,1,0,1,100.0,50.0
5260.0,2025-12-04T15:40:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5292.5,2025-12-04T16:12:30+00:00,released,2,2,1,0,1,100.0,50.0
5292.5,2025-12-04T16:12:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5318.5,2025-12-04T16:38:30+00:00,released,2,2,1,0,1,100.0,50.0
5318.5,2025-12-04T16:38:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5391.0,2025-12-04T17:51:00+00:00,released,2,2,1,0,1,100.0,50.0
5391.0,2025-12-04T17:51:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5513.0,2025-12-04T19:53:00+00:00,released,2,2,1,0,1,100.0,50.0
5513.0,2025-12-04T19:53:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5530.0,2025-12-04T20:10:00+00:00,released,2,2,1,0,1,100.0,50.0
5530.0,2025-12-04T20:10:00+00:00,released,2,1,0,1,2,50.0,0.0
5530.0,2025-12-04T20:10:00+00:00,allocated,2,2,1,0,1,100.0,50.0
5530.0,2025-12-04T20:10:00+00:00,allocated,2,1,2,1,0,50.0,100.0
5547.0,2025-12-04T20:27:00+00:00,released,2,2,1,0,1,100.0,50.0
5547.0,2025-12-04T20:27:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5556.0,2025-12-04T20:36:00+00:00,released,2,2,1,0,1,100.0,50.0
5556.0,2025-12-04T20:36:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5582.0,2025-12-04T21:02:00+00:00,released,2,2,1,0,1,100.0,50.0
5582.0,2025-12-04T21:02:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5678.5,2025-12-04T22:38:30+00:00,released,2,2,1,0,1,100.0,50.0
5678.5,2025-12-04T22:38:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5713.0,2025-12-04T23:13:00+00:00,released,2,2,1,0,1,100.0,50.0
5713.0,2025-12-04T23:13:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5730.0,2025-12-04T23:30:00+00:00,released,2,2,1,0,1,100.0,50.0
5730.0,2025-12-04T23:30:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5747.0,2025-12-04T23:47:00+00:00,released,2,2,1,0,1,100.0,50.0
5747.0,2025-12-04T23:47:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5809.5,2025-12-05T00:49:30+00:00,released,2,2,1,0,1,100.0,50.0
5809.5,2025-12-05T00:49:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5835.5,2025-12-05T01:15:30+00:00,released,2,2,1,0,1,100.0,50.0
5835.5,2025-12-05T01:15:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5878.0,2025-12-05T01:58:00+00:00,released,2,2,1,0,1,100.0,50.0
5878.0,2025-12-05T01:58:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5904.0,2025-12-05T02:24:00+00:00,released,2,2,1,0,1,100.0,50.0
5904.0,2025-12-05T02:24:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5921.0,2025-12-05T02:41:00+00:00,released,2,2,1,0,1,100.0,50.0
5921.0,2025-12-05T02:41:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5974.5,2025-12-05T03:34:30+00:00,released,2,2,1,0,1,100.0,50.0
5974.5,2025-12-05T03:34:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6000.5,2025-12-05T04:00:30+00:00,released,2,2,1,0,1,100.0,50.0
6000.5,2025-12-05T04:00:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6017.5,2025-12-05T04:17:30+00:00,released,2,2,1,0,1,100.0,50.0
6017.5,2025-12-05T04:17:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6068.0,2025-12-05T05:08:00+00:00,released,2,2,1,0,1,100.0,50.0
6068.0,2025-12-05T05:08:00+00:00,allocated,2,2,2,0,0,100.0,100.0
6094.0,2025-12-05T05:34:00+00:00,released,2,2,1,0,1,100.0,50.0
6094.0,2025-12-05T05:34:00+00:00,allocated,2,2,2,0,0,100.0,100.0
6148.5,2025-12-05T06:28:30+00:00,released,2,2,1,0,1,100.0,50.0
6148.5,2025-12-05T06:28:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6240.5,2025-12-05T08:00:30+00:00,released,2,2,1,0,1,100.0,50.0
6240.5,2025-12-05T08:00:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6257.5,2025-12-05T08:17:30+00:00,released,2,2,1,0,1,100.0,50.0
6257.5,2025-12-05T08:17:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6274.5,2025-12-05T08:34:30+00:00,released,2,2,1,0,1,100.0,50.0
6274.5,2025-12-05T08:34:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6287.5,2025-12-05T08:47:30+00:00,released,2,2,1,0,1,100.0,50.0
6287.5,2025-12-05T08:47:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6300.5,2025-12-05T09:00:30+00:00,released,2,2,1,0,1,100.0,50.0
6300.5,2025-12-05T09:00:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6326.5,2025-12-05T09:26:30+00:00,released,2,2,1,0,1,100.0,50.0
6326.5,2025-12-05T09:26:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6418.5,2025-12-05T10:58:30+00:00,released,2,2,1,0,1,100.0,50.0
6418.5,2025-12-05T10:58:30+00:00,allocated,2,2,2,0,0,100.0,100.0
6481.5,2025-12-05T12:01:30+00:00,released,2,2,1,0,1,100.0,50.0
