timestamp,datetime,resource_id,resource_type,process_state,location,coupler_type,batch_id,rake_id,locomotive_id
2148.0,2025-12-02T11:48:00+00:00,W0047,wagon,rake_coupling_completed,WS_01,DAC,,,
2218.0,2025-12-02T12:58:00+00:00,W10354,wagon,rake_coupling_started,collection2,SCREW,,,
2218.0,2025-12-02T12:58:00+00:00,W3950,wagon,rake_coupling_started,collection2,SCREW,,,
2357.0,2025-12-02T15:17:00+00:00,W12260,wagon,rake_coupling_started,collection1,SCREW,,,
2357.0,2025-12-02T15:17:00+00:00,W0130,wagon,rake_coupling_started,collection1,SCREW,,,
2415.5,2025-12-02T16:15:30+00:00,W0049,wagon,rake_coupling_started,WS_02,DAC,,,
2415.5,2025-12-02T16:15:30+00:00,W2535,wagon,rake_coupling_started,WS_02,DAC,,,
2417.5,2025-12-02T16:17:30+00:00,W0049,wagon,rake_coupling_completed,WS_02,DAC,,,
2417.5,2025-12-02T16:17:30+00:00,W2535,wagon,rake_coupling_completed,WS_02,DAC,,,
2432.5,2025-12-02T16:32:30+00:00,W7970,wagon,rake_coupling_started,WS_01,DAC,,,
2432.5,2025-12-02T16:32:30+00:00,W4849,wagon,rake_coupling_started,WS_01,DAC,,,
2434.5,2025-12-02T16:34:30+00:00,W7970,wagon,rake_coupling_completed,WS_01,DAC,,,
2434.5,2025-12-02T16:34:30+00:00,W4849,wagon,rake_coupling_completed,WS_01,DAC,,,
2602.0,2025-12-02T19:22:00+00:00,W2967,wagon,rake_coupling_started,WS_02,DAC,,,
2602.0,2025-12-02T19:22:00+00:00,W9776,wagon,rake_coupling_started,WS_02,DAC,,,
2604.0,2025-12-02T19:24:00+00:00,W2967,wagon,rake_coupling_completed,WS_02,DAC,,,
2604.0,2025-12-02T19:24:00+00:00,W9776,wagon,rake_coupling_completed,WS_02,DAC,,,
2705.0,2025-12-02T21:05:00+00:00,W8626,wagon,rake_coupling_started,collection2,SCREW,,,
2705.0,2025-12-02T21:05:00+00:00,W9174,wagon,rake_coupling_started,collection2,SCREW,,,
2705.0,2025-12-02T21:05:00+00:00,W9169,wagon,rake_coupling_started,collection2,SCREW,,,
2797.0,2025-12-02T22:37:00+00:00,W12208,wagon,rake_coupling_started,WS_01,DAC,,,
2797.0,2025-12-02T22:37:00+00:00,W10130,wagon,rake_coupling_started,WS_01,DAC,,,
2799.0,2025-12-02T22:39:00+00:00,W12208,wagon,rake_coupling_completed,WS_01,DAC,,,
2799.0,2025-12-02T22:39:00+00:00,W10130,wagon,rake_coupling_completed,WS_01,DAC,,,
2814.0,2025-12-02T22:54:00+00:00,W11348,wagon,rake_coupling_started,WS_02,DAC,,,
2814.0,2025-12-02T22:54:00+00:00,W12037,wagon,rake_coupling_started,WS_02,DAC,,,
2816.0,2025-12-02T22:56:00+00:00,W11348,wagon,rake_coupling_completed,WS_02,DAC,,,
2816.0,2025-12-02T22:56:00+00:00,W12037,wagon,rake_coupling_completed,WS_02,DAC,,,
2988.0,2025-12-03T01:48:00+00:00,W0440,wagon,rake_coupling_started,WS_01,DAC,,,
2988.0,2025-12-03T01:48:00+00:00,W9721,wagon,rake_coupling_started,WS_01,DAC,,,
2990.0,2025-12-03T01:50:00+00:00,W0440,wagon,rake_coupling_completed,WS_01,DAC,,,
2990.0,2025-12-03T01:50:00+00:00,W9721,wagon,rake_coupling_completed,WS_01,DAC,,,
3060.0,2025-12-03T03:00:00+00:00,W9270,wagon,rake_coupling_started,collection2,SCREW,,,
3060.0,2025-12-03T03:00:00+00:00,W9276,wagon,rake_coupling_started,collection2,SCREW,,,
3060.0,2025-12-03T03:00:00+00:00,W11578,wagon,rake_coupling_started,collection2,SCREW,,,
3207.0,2025-12-03T05:27:00+00:00,W2399,wagon,rake_coupling_started,collection1,SCREW,,,
3207.0,2025-12-03T05:27:00+00:00,W9868,wagon,rake_coupling_started,collection1,SCREW,,,
3208.0,2025-12-03T05:28:00+00:00,W9756,wagon,rake_coupling_started,WS_02,DAC,,,
3208.0,2025-12-03T05:28:00+00:00,W11467,wagon,rake_coupling_started,WS_02,DAC,,,
3210.0,2025-12-03T05:30:00+00:00,W9756,wagon,rake_coupling_completed,WS_02,DAC,,,
3210.0,2025-12-03T05:30:00+00:00,W11467,wagon,rake_coupling_completed,WS_02,DAC,,,
3225.0,2025-12-03T05:45:00+00:00,W11988,wagon,rake_coupling_started,WS_01,DAC,,,
3225.0,2025-12-03T05:45:00+00:00,W10354,wagon,rake_coupling_started,WS_01,DAC,,,
3227.0,2025-12-03T05:47:00+00:00,W11988,wagon,rake_coupling_completed,WS_01,DAC,,,
3227.0,2025-12-03T05:47:00+00:00,W10354,wagon,rake_coupling_completed,WS_01,DAC,,,
3454.0,2025-12-03T09:34:00+00:00,W12060,wagon,rake_coupling_started,collection1,SCREW,,,
3454.0,2025-12-03T09:34:00+00:00,W12210,wagon,rake_coupling_started,collection1,SCREW,,,
3454.0,2025-12-03T09:34:00+00:00,W8636,wagon,rake_coupling_started,collection1,SCREW,,,
3466.5,2025-12-03T09:46:30+00:00,W3950,wagon,rake_coupling_started,WS_02,DAC,,,
3466.5,2025-12-03T09:46:30+00:00,W12260,wagon,rake_coupling_started,WS_02,DAC,,,
3468.5,2025-12-03T09:48:30+00:00,W3950,wagon,rake_coupling_completed,WS_02,DAC,,,
3468.5,2025-12-03T09:48:30+00:00,W12260,wagon,rake_coupling_completed,WS_02,DAC,,,
3483.5,2025-12-03T10:03:30+00:00,W0130,wagon,rake_coupling_started,WS_01,DAC,,,
3483.5,2025-12-03T10:03:30+00:00,W7997,wagon,rake_coupling_started,WS_01,DAC,,,
3485.5,2025-12-03T10:05:30+00:00,W0130,wagon,rake_coupling_completed,WS_01,DAC,,,
3485.5,2025-12-03T10:05:30+00:00,W7997,wagon,rake_coupling_completed,WS_01,DAC,,,
3712.5,2025-12-03T13:52:30+00:00,W10949,wagon,rake_coupling_started,collection1,SCREW,,,
3712.5,2025-12-03T13:52:30+00:00,W8631,wagon,rake_coupling_started,collection1,SCREW,,,
3712.5,2025-12-03T13:52:30+00:00,W9392,wagon,rake_coupling_started,collection1,SCREW,,,
3718.5,2025-12-03T13:58:30+00:00,W9352,wagon,rake_coupling_started,WS_02,DAC,,,
3718.5,2025-12-03T13:58:30+00:00,W8626,wagon,rake_coupling_started,WS_02,DAC,,,
3720.5,2025-12-03T14:00:30+00:00,W9352,wagon,rake_coupling_completed,WS_02,DAC,,,
3720.5,2025-12-03T14:00:30+00:00,W8626,wagon,rake_coupling_completed,WS_02,DAC,,,
3735.5,2025-12-03T14:15:30+00:00,W9174,wagon,rake_coupling_started,WS_01,DAC,,,
3735.5,2025-12-03T14:15:30+00:00,W9169,wagon,rake_coupling_started,WS_01,DAC,,,
3737.5,2025-12-03T14:17:30+00:00,W9174,wagon,rake_coupling_completed,WS_01,DAC,,,
3737.5,2025-12-03T14:17:30+00:00,W9169,wagon,rake_coupling_completed,WS_01,DAC,,,
3964.5,2025-12-03T18:04:30+00:00,W9274,wagon,rake_coupling_started,collection1,SCREW,,,
3964.5,2025-12-03T18:04:30+00:00,W8613,wagon,rake_coupling_started,collection1,SCREW,,,
3964.5,2025-12-03T18:04:30+00:00,W6140,wagon,rake_coupling_started,collection1,SCREW,,,
4022.0,2025-12-03T19:02:00+00:00,W2980,wagon,rake_coupling_started,WS_02,DAC,,,
4022.0,2025-12-03T19:02:00+00:00,W9173,wagon,rake_coupling_started,WS_02,DAC,,,
4024.0,2025-12-03T19:04:00+00:00,W2980,wagon,rake_coupling_completed,WS_02,DAC,,,
4024.0,2025-12-03T19:04:00+00:00,W9173,wagon,rake_coupling_completed,WS_02,DAC,,,
4039.0,2025-12-03T19:19:00+00:00,W2406,wagon,rake_coupling_started,WS_01,DAC,,,
4039.0,2025-12-03T19:19:00+00:00,W9270,wagon,rake_coupling_started,WS_01,DAC,,,
4041.0,2025-12-03T19:21:00+00:00,W2406,wagon,rake_coupling_completed,WS_01,DAC,,,
4041.0,2025-12-03T19:21:00+00:00,W9270,wagon,rake_coupling_completed,WS_01,DAC,,,
4163.0,2025-12-03T21:23:00+00:00,W10364,wagon,rake_coupling_started,collection1,SCREW,,,
4163.0,2025-12-03T21:23:00+00:00,W6077,wagon,rake_coupling_started,collection1,SCREW,,,
4163.0,2025-12-03T21:23:00+00:00,W0623,wagon,rake_coupling_started,collection1,SCREW,,,
4187.5,2025-12-03T21:47:30+00:00,W9276,wagon,rake_coupling_started,WS_02,DAC,,,
4187.5,2025-12-03T21:47:30+00:00,W11578,wagon,rake_coupling_started,WS_02,DAC,,,
4189.5,2025-12-03T21:49:30+00:00,W9276,wagon,rake_coupling_completed,WS_02,DAC,,,
4189.5,2025-12-03T21:49:30+00:00,W11578,wagon,rake_coupling_completed,WS_02,DAC,,,
4406.0,2025-12-04T01:26:00+00:00,W11254,wagon,rake_coupling_started,collection1,SCREW,,,
4406.0,2025-12-04T01:26:00+00:00,W10878,wagon,rake_coupling_started,collection1,SCREW,,,
4412.0,2025-12-04T01:32:00+00:00,W2399,wagon,rake_coupling_started,WS_01,DAC,,,
4412.0,2025-12-04T01:32:00+00:00,W9868,wagon,rake_coupling_started,WS_01,DAC,,,
4414.0,2025-12-04T01:34:00+00:00,W2399,wagon,rake_coupling_completed,WS_01,DAC,,,
4414.0,2025-12-04T01:34:00+00:00,W9868,wagon,rake_coupling_completed,WS_01,DAC,,,
4429.0,2025-12-04T01:49:00+00:00,W11970,wagon,rake_coupling_started,WS_02,DAC,,,
4429.0,2025-12-04T01:49:00+00:00,W12060,wagon,rake_coupling_started,WS_02,DAC,,,
4431.0,2025-12-04T01:51:00+00:00,W11970,wagon,rake_coupling_completed,WS_02,DAC,,,
4431.0,2025-12-04T01:51:00+00:00,W12060,wagon,rake_coupling_completed,WS_02,DAC,,,
4650.5,2025-12-04T05:30:30+00:00,W12210,wagon,rake_coupling_started,WS_01,DAC,,,
4650.5,2025-12-04T05:30:30+00:00,W8636,wagon,rake_coupling_started,WS_01,DAC,,,
4652.5,2025-12-04T05:32:30+00:00,W12210,wagon,rake_coupling_completed,WS_01,DAC,,,
4652.5,2025-12-04T05:32:30+00:00,W8636,wagon,rake_coupling_completed,WS_01,DAC,,,
4658.0,2025-12-04T05:38:00+00:00,W10889,wagon,rake_coupling_started,collection1,SCREW,,,
4658.0,2025-12-04T05:38:00+00:00,W5978,wagon,rake_coupling_started,collection1,SCREW,,,
4658.0,2025-12-04T05:38:00+00:00,W12077,wagon,rake_coupling_started,collection1,SCREW,,,
4658.0,2025-12-04T05:38:00+00:00,W6352,wagon,rake_coupling_started,collection1,SCREW,,,
4667.5,2025-12-04T05:47:30+00:00,W3173,wagon,rake_coupling_started,WS_02,DAC,,,
4667.5,2025-12-04T05:47:30+00:00,W10949,wagon,rake_coupling_started,WS_02,DAC,,,
4669.5,2025-12-04T05:49:30+00:00,W3173,wagon,rake_coupling_completed,WS_02,DAC,,,
4669.5,2025-12-04T05:49:30+00:00,W10949,wagon,rake_coupling_completed,WS_02,DAC,,,
4841.5,2025-12-04T08:41:30+00:00,W8631,wagon,rake_coupling_started,WS_01,DAC,,,
4841.5,2025-12-04T08:41:30+00:00,W9392,wagon,rake_coupling_started,WS_01,DAC,,,
4843.5,2025-12-04T08:43:30+00:00,W8631,wagon,rake_coupling_completed,WS_01,DAC,,,
4843.5,2025-12-04T08:43:30+00:00,W9392,wagon,rake_coupling_completed,WS_01,DAC,,,
4858.5,2025-12-04T08:58:30+00:00,W5038,wagon,rake_coupling_started,WS_02,DAC,,,
4858.5,2025-12-04T08:58:30+00:00,W9274,wagon,rake_coupling_started,WS_02,DAC,,,
4860.5,2025-12-04T09:00:30+00:00,W11014,wagon,rake_coupling_started,collection1,SCREW,,,
4860.5,2025-12-04T09:00:30+00:00,W9040,wagon,rake_coupling_started,collection1,SCREW,,,
4860.5,2025-12-04T09:00:30+00:00,W6213,wagon,rake_coupling_started,collection1,SCREW,,,
4860.5,2025-12-04T09:00:30+00:00,W1578,wagon,rake_coupling_started,collection1,SCREW,,,
4860.5,2025-12-04T09:00:30+00:00,W5038,wagon,rake_coupling_completed,WS_02,DAC,,,
4860.5,2025-12-04T09:00:30+00:00,W9274,wagon,rake_coupling_completed,WS_02,DAC,,,
4986.5,2025-12-04T11:06:30+00:00,W8613,wagon,rake_coupling_started,WS_01,DAC,,,
4986.5,2025-12-04T11:06:30+00:00,W6140,wagon,rake_coupling_started,WS_01,DAC,,,
4988.5,2025-12-04T11:08:30+00:00,W8613,wagon,rake_coupling_completed,WS_01,DAC,,,
4988.5,2025-12-04T11:08:30+00:00,W6140,wagon,rake_coupling_completed,WS_01,DAC,,,
5058.5,2025-12-04T12:18:30+00:00,W10886,wagon,rake_coupling_started,collection1,SCREW,,,
5058.5,2025-12-04T12:18:30+00:00,W5446,wagon,rake_coupling_started,collection1,SCREW,,,
5058.5,2025-12-04T12:18:30+00:00,W10881,wagon,rake_coupling_started,collection1,SCREW,,,
5205.0,2025-12-04T14:45:00+00:00,W11261,wagon,rake_coupling_started,WS_02,DAC,,,
5205.0,2025-12-04T14:45:00+00:00,W10364,wagon,rake_coupling_started,WS_02,DAC,,,
5205.5,2025-12-04T14:45:30+00:00,W3811,wagon,rake_coupling_started,collection2,SCREW,,,
5205.5,2025-12-04T14:45:30+00:00,W2926,wagon,rake_coupling_started,collection2,SCREW,,,
5205.5,2025-12-04T14:45:30+00:00,W5391,wagon,rake_coupling_started,collection2,SCREW,,,
5207.0,2025-12-04T14:47:00+00:00,W11261,wagon,rake_coupling_completed,WS_02,DAC,,,
5207.0,2025-12-04T14:47:00+00:00,W10364,wagon,rake_coupling_completed,WS_02,DAC,,,
5222.0,2025-12-04T15:02:00+00:00,W6077,wagon,rake_coupling_started,WS_01,DAC,,,
5222.0,2025-12-04T15:02:00+00:00,W0623,wagon,rake_coupling_started,WS_01,DAC,,,
5224.0,2025-12-04T15:04:00+00:00,W6077,wagon,rake_coupling_completed,WS_01,DAC,,,
5224.0,2025-12-04T15:04:00+00:00,W0623,wagon,rake_coupling_completed,WS_01,DAC,,,
5451.0,2025-12-04T18:51:00+00:00,W6682,wagon,rake_coupling_started,collection2,SCREW,,,
5451.0,2025-12-04T18:51:00+00:00,W11320,wagon,rake_coupling_started,collection2,SCREW,,,
5518.0,2025-12-04T19:58:00+00:00,W11259,wagon,rake_coupling_started,WS_02,DAC,,,
5518.0,2025-12-04T19:58:00+00:00,W11254,wagon,rake_coupling_started,WS_02,DAC,,,
5520.0,2025-12-04T20:00:00+00:00,W11259,wagon,rake_coupling_completed,WS_02,DAC,,,
5520.0,2025-12-04T20:00:00+00:00,W11254,wagon,rake_coupling_completed,WS_02,DAC,,,
5535.0,2025-12-04T20:15:00+00:00,W10878,wagon,rake_coupling_started,WS_01,DAC,,,
5535.0,2025-12-04T20:15:00+00:00,W5167,wagon,rake_coupling_started,WS_01,DAC,,,
5537.0,2025-12-04T20:17:00+00:00,W10878,wagon,rake_coupling_completed,WS_01,DAC,,,
5537.0,2025-12-04T20:17:00+00:00,W5167,wagon,rake_coupling_completed,WS_01,DAC,,,
5718.0,2025-12-04T23:18:00+00:00,W10889,wagon,rake_coupling_started,WS_02,DAC,,,
5718.0,2025-12-04T23:18:00+00:00,W5978,wagon,rake_coupling_started,WS_02,DAC,,,
5720.0,2025-12-04T23:20:00+00:00,W10889,wagon,rake_coupling_completed,WS_02,DAC,,,
5720.0,2025-12-04T23:20:00+00:00,W5978,wagon,rake_coupling_completed,WS_02,DAC,,,
5735.0,2025-12-04T23:35:00+00:00,W12077,wagon,rake_coupling_started,WS_01,DAC,,,
5735.0,2025-12-04T23:35:00+00:00,W6352,wagon,rake_coupling_started,WS_01,DAC,,,
5737.0,2025-12-04T23:37:00+00:00,W12077,wagon,rake_coupling_completed,WS_01,DAC,,,
5737.0,2025-12-04T23:37:00+00:00,W6352,wagon,rake_coupling_completed,WS_01,DAC,,,
5895.5,2025-12-05T02:15:30+00:00,W11766,wagon,rake_coupling_started,collection2,SCREW,,,
5895.5,2025-12-05T02:15:30+00:00,W4793,wagon,rake_coupling_started,collection2,SCREW,,,
5909.0,2025-12-05T02:29:00+00:00,W4666,wagon,rake_coupling_started,WS_02,DAC,,,
5909.0,2025-12-05T02:29:00+00:00,W11014,wagon,rake_coupling_started,WS_02,DAC,,,
5911.0,2025-12-05T02:31:00+00:00,W4666,wagon,rake_coupling_completed,WS_02,DAC,,,
5911.0,2025-12-05T02:31:00+00:00,W11014,wagon,rake_coupling_completed,WS_02,DAC,,,
5981.0,2025-12-05T03:41:00+00:00,W2737,wagon,rake_coupling_started,collection1,SCREW,,,
5981.0,2025-12-05T03:41:00+00:00,W10081,wagon,rake_coupling_started,collection1,SCREW,,,
5981.0,2025-12-05T03:41:00+00:00,W7253,wagon,rake_coupling_started,collection1,SCREW,,,
6005.5,2025-12-05T04:05:30+00:00,W9040,wagon,rake_coupling_started,WS_01,DAC,,,
6005.5,2025-12-05T04:05:30+00:00,W6213,wagon,rake_coupling_started,WS_01,DAC,,,
6007.5,2025-12-05T04:07:30+00:00,W9040,wagon,rake_coupling_completed,WS_01,DAC,,,
6007.5,2025-12-05T04:07:30+00:00,W6213,wagon,rake_coupling_completed,WS_01,DAC,,,
6208.5,2025-12-05T07:28:30+00:00,W0032,wagon,rake_coupling_started,collection1,SCREW,,,
6208.5,2025-12-05T07:28:30+00:00,W6592,wagon,rake_coupling_started,collection1,SCREW,,,
6245.5,2025-12-05T08:05:30+00:00,W1578,wagon,rake_coupling_started,WS_02,DAC,,,
6245.5,2025-12-05T08:05:30+00:00,W11269,wagon,rake_coupling_started,WS_02,DAC,,,
6247.5,2025-12-05T08:07:30+00:00,W1578,wagon,rake_coupling_completed,WS_02,DAC,,,
6247.5,2025-12-05T08:07:30+00:00,W11269,wagon,rake_coupling_completed,WS_02,DAC,,,
6262.5,2025-12-05T08:22:30+00:00,W10886,wagon,rake_coupling_started,WS_01,DAC,,,
6262.5,2025-12-05T08:22:30+00:00,W5446,wagon,rake_coupling_started,WS_01,DAC,,,
6264.5,2025-12-05T08:24:30+00:00,W10886,wagon,rake_coupling_completed,WS_01,DAC,,,
6264.5,2025-12-05T08:24:30+00:00,W5446,wagon,rake_coupling_completed,WS_01,DAC,,,
6386.5,2025-12-05T10:26:30+00:00,W10601,wagon,rake_coupling_started,collection1,SCREW,,,
6386.5,2025-12-05T10:26:30+00:00,W6942,wagon,rake_coupling_started,collection1,SCREW,,,
6386.5,2025-12-05T10:26:30+00:00,W6246,wagon,rake_coupling_started,collection1,SCREW,,,
6386.5,2025-12-05T10:26:30+00:00,W5947,wagon,rake_coupling_started,collection1,SCREW,,,
